Chr	Start	End	Omega
chr1	68474	101113	9.30027
chr1	68474	102191	8.70331
chr1	68474	102191	7.927281
chr1	68474	102701	7.50175
chr1	68474	114110	6.085452
chr1	68474	114110	5.6902870000000005
chr1	81569	119611	5.888344
chr1	79794	119611	5.650562
chr1	100199	114110	6.800472999999999
chr1	79794	119611	4.949567
chr1	79794	119611	5.647194
chr1	79794	119611	5.15229
chr1	79794	119611	5.357719
chr1	79794	119611	4.706174
chr1	79794	119611	4.7706599999999995
chr1	79794	119611	4.297084
chr1	111415	118410	4.854724
chr1	111415	118517	4.525675
chr1	79794	119611	4.340517
chr1	68474	158389	3.037399
chr1	68474	170675	2.556409
chr1	68474	170675	2.267139
chr1	68474	170675	2.007739
chr1	68474	170675	2.0483290000000003
chr1	68474	170675	2.07977
chr1	68474	170675	2.1207409999999998
chr1	118306	124462	2.497357
chr1	118517	124462	4.0089559999999995
chr1	118306	133470	3.3222160000000005
chr1	118306	133470	2.940025
chr1	118306	133470	2.649812
chr1	68474	170675	2.4263209999999997
chr1	119612	169387	2.82267
chr1	118306	138670	2.872647
chr1	118306	138670	2.969666
chr1	118306	139930	3.532769
chr1	118306	143025	2.92398
chr1	119612	144846	2.618164
chr1	119612	234064	2.673603
chr1	119612	234102	2.711895
chr1	130755	145354	2.9921290000000003
chr1	119612	234102	2.676879
chr1	119612	234102	2.600132
chr1	119612	234102	2.567028
chr1	119612	234102	2.566765
chr1	119612	234102	2.551316
chr1	119612	234102	2.583015
chr1	68474	170675	2.711175
chr1	118306	170675	3.040427
chr1	118306	170675	3.506532
chr1	118306	170675	3.757976
chr1	118306	170675	4.51279
chr1	118306	169387	5.670585
chr1	118306	170675	5.588238
chr1	153394	169387	6.771561999999999
chr1	153394	169387	7.791856
chr1	118306	169387	7.224957000000001
chr1	118306	169387	7.1965580000000005
chr1	118306	169387	6.9769429999999995
chr1	118306	169387	7.219028999999999
chr1	118306	168760	7.482359
chr1	118306	168760	7.2521830000000005
chr1	160974	168760	8.091602
chr1	160974	168760	11.932141
chr1	161896	168760	21.545834
chr1	161896	168998	17.661339
chr1	118306	169387	6.010887
chr1	118306	174257	3.677661
chr1	108980	234102	3.519314
chr1	108980	234102	3.499594
chr1	118517	234102	3.494539
chr1	118517	234102	3.522907
chr1	118517	234102	3.656014
chr1	118517	234102	3.7260449999999996
chr1	118517	234102	3.7682800000000003
chr1	118517	234102	3.8622769999999997
chr1	158389	234102	4.097228
chr1	158389	234102	4.421157
chr1	167982	181369	7.096531
chr1	167982	181369	6.928813000000001
chr1	167982	175189	38.802059
chr1	167982	175189	34.521313
chr1	167982	180324	22.379877
chr1	167982	180324	14.706141
chr1	167982	180324	12.975511000000001
chr1	167982	180324	11.228662
chr1	167982	185075	8.349629
chr1	167982	180324	9.120849
chr1	167982	180513	9.751966
chr1	167982	181369	9.509033
chr1	167982	194966	6.094066000000001
chr1	167982	194966	6.039797
chr1	167982	194966	6.172554
chr1	167982	194966	6.470233
chr1	178830	196913	11.255218
chr1	167982	194966	5.61501
chr1	180051	234102	5.156725
chr1	158389	234102	4.885251
chr1	158389	234102	4.889114
chr1	180051	234102	5.023385
chr1	180051	234102	5.2847669999999995
chr1	180051	234102	4.930956
chr1	180051	234102	5.188094
chr1	180051	234102	4.967968
chr1	180051	234102	4.8567279999999995
chr1	180051	234102	4.826926
chr1	180051	234102	4.8641
chr1	180051	234102	5.01653
chr1	180051	234102	5.107522
chr1	180051	234102	5.4654419999999995
chr1	194446	205725	12.475474
chr1	194446	212798	10.809476
chr1	192836	214116	11.747005
chr1	192836	212798	13.290059
chr1	192836	212798	18.021948000000002
chr1	181731	215287	7.4162539999999995
chr1	181731	215287	7.244544
chr1	181731	215287	6.480039
chr1	181369	234102	5.61595
chr1	181369	234102	5.7661050000000005
chr1	199097	234102	6.110965
chr1	206569	234102	7.013576
chr1	207253	234102	8.131728
chr1	210809	234102	10.10268
chr1	210809	234102	8.064528999999999
chr1	210809	234102	8.977203999999999
chr1	210809	234102	8.162044
chr1	210809	234102	8.500739
chr1	210809	234102	8.98654
chr1	210809	234102	8.412028999999999
chr1	210809	234102	8.567675
chr1	218070	234102	9.146912
chr1	210809	234102	8.593958
chr1	218070	234102	9.607728
chr1	222490	234102	10.401779
chr1	222490	234102	10.847311999999999
chr1	222490	234102	9.594852000000001
chr1	210809	234102	9.273242
chr1	210809	234102	8.674646000000001
chr1	210809	234102	9.072399
chr1	210809	234102	9.02103
chr1	218070	234102	9.247682000000001
chr1	218070	234102	9.478406
chr1	210809	234102	6.530405
chr1	199097	234102	4.224568
chr1	199097	234102	3.643743
chr1	199097	234102	3.205428
chr1	199097	234102	2.861928
chr1	199097	234102	2.3559650000000003
chr1	181731	240814	2.038051
chr1	181731	240814	1.9168330000000002
chr1	145354	284331	1.7806689999999998
chr1	145354	291033	1.605124
chr1	145354	291033	1.5743530000000001
chr1	145354	291033	1.5618459999999998
chr1	145354	291033	1.551174
chr1	145354	291033	1.523793
chr1	145354	291033	1.524481
chr1	145354	291033	1.531727
chr1	145354	291033	1.569762
chr1	198059	291033	1.647777
chr1	198059	291033	2.001831
chr1	198059	284331	2.460889
chr1	218070	284272	2.7553799999999997
chr1	231614	259447	3.0184990000000003
chr1	231614	259447	3.356845
chr1	231614	259447	3.7817849999999997
chr1	231614	240947	5.288225
chr1	231614	240947	5.271635
chr1	231614	240163	5.305619999999999
chr1	231614	238064	5.743217
chr1	231614	240163	5.355563
chr1	231614	238064	5.817097
chr1	231614	238064	5.830092
chr1	230066	284205	5.190879
chr1	231614	284205	5.309206
chr1	231614	284205	5.321073
chr1	231614	284205	5.4472309999999995
chr1	231614	284205	5.4973980000000005
chr1	231614	284205	5.75281
chr1	231614	284205	6.141716000000001
chr1	231614	284205	6.144321
chr1	231614	284205	6.398879
chr1	238064	284331	6.954981
chr1	238064	284331	8.472814
chr1	238064	284331	8.496853999999999
chr1	238064	284331	8.855412
chr1	239723	250473	12.7025
chr1	238064	284331	8.802761
chr1	238064	284331	9.068892
chr1	238064	284331	9.369716
chr1	231614	284205	7.623711999999999
chr1	231614	259447	8.137321
chr1	231614	259447	8.444308
chr1	231614	284205	8.087384
chr1	231614	284205	7.945410000000001
chr1	250473	284331	9.371559
chr1	250473	284331	10.321591999999999
chr1	253409	284331	12.316583999999999
chr1	250473	284331	8.606009
chr1	231614	269925	12.175450999999999
chr1	231614	270889	12.069052000000001
chr1	231614	272365	9.16302
chr1	254092	284272	10.050911
chr1	254092	284272	11.012157
chr1	269072	284331	8.494492999999999
chr1	269072	284331	9.278124
chr1	269072	284331	9.875586
chr1	269072	284331	11.262075
chr1	269072	284331	12.324511
chr1	270889	284331	24.383575
chr1	272365	284331	23.04726
chr1	272685	284272	29.422140000000002
chr1	272685	284272	28.978047999999998
chr1	272365	284272	42.249355
chr1	280436	283640	50.85305
chr1	272365	284272	36.646496
chr1	272365	284292	36.065487
chr1	250473	284331	9.400208000000001
chr1	231614	284331	6.065772
chr1	231614	291033	5.623093
chr1	231614	291033	4.188312000000001
chr1	231614	293752	3.3813940000000002
chr1	231614	295861	2.5502599999999997
chr1	235756	380240	2.692602
chr1	235756	380240	2.8446119999999997
chr1	281292	380240	3.859407
chr1	283362	287653	5.903608
chr1	283506	287653	6.094332
chr1	284166	287653	8.281599
chr1	284187	287653	9.081997
chr1	284217	287653	31.401707000000002
chr1	284217	288474	5.69243
chr1	284217	291213	4.470232
chr1	284325	291033	5.588014
chr1	284331	291033	6.38391
chr1	285449	291033	8.1504
chr1	285449	291033	5.916144999999999
chr1	281292	380240	4.118672
chr1	281292	380240	4.119021
chr1	281292	380240	4.126592
chr1	281292	380240	4.1389309999999995
chr1	281292	380240	4.235051
chr1	283362	380240	4.311980999999999
chr1	289863	296658	4.587973000000001
chr1	289863	296658	8.538619
chr1	289863	296658	8.802468
chr1	289863	296658	10.047984
chr1	289906	294729	10.400043
chr1	289906	295861	11.0569
chr1	289863	296658	10.318197
chr1	289863	296658	10.097156
chr1	289863	296658	11.282683
chr1	293504	296658	11.88167
chr1	293504	296658	24.366131
chr1	293752	296658	29.799505
chr1	293752	297059	19.615696
chr1	289863	297477	11.60109
chr1	289863	297477	6.348178
chr1	289863	303170	4.906229
chr1	295861	374660	5.941731
chr1	295861	374660	6.390130999999999
chr1	296281	299429	6.576523
chr1	295861	374660	5.982408
chr1	296471	374660	6.411398999999999
chr1	296471	374660	6.213066
chr1	296471	374660	5.901495
chr1	283362	314809	5.815003
chr1	296471	374660	5.736536
chr1	283362	314809	6.0192
chr1	283362	314809	6.345358999999999
chr1	283362	314809	6.568522
chr1	283362	314809	8.414981
chr1	283362	314809	7.327689
chr1	283362	314809	6.857576
chr1	283362	314809	6.008286
chr1	283362	314809	5.870837
chr1	283362	314809	5.7917510000000005
chr1	283362	314809	5.858205
chr1	283362	314809	5.883101
chr1	283362	314809	6.102275
chr1	283362	314809	5.699214
chr1	283362	314809	5.617177
chr1	283362	314809	5.6130260000000005
chr1	283362	314809	6.177389
chr1	283362	314809	5.705901
chr1	305152	313335	34.960021999999995
chr1	305152	314570	27.953457
chr1	283362	374660	5.229369999999999
chr1	283362	374660	5.1683069999999995
chr1	283362	374660	5.145969999999999
chr1	283362	374660	5.116658
chr1	283362	374660	5.071058
chr1	283362	314809	5.420856
chr1	283362	314809	5.20425
chr1	283362	374660	5.065351000000001
chr1	283362	374660	5.070368
chr1	283362	374660	5.065709
chr1	314570	315297	6.060230000000001
chr1	283362	374660	5.0301480000000005
chr1	283362	374660	5.032939
chr1	283362	374660	5.039901
chr1	294631	374660	5.058624
chr1	294631	374660	5.200665
chr1	315201	374660	5.6405449999999995
chr1	314590	374660	5.288723
chr1	294631	374660	5.281408
chr1	294631	374660	5.303208000000001
chr1	294631	374660	5.3334589999999995
chr1	294984	374660	5.373089
chr1	294984	374660	5.401745
chr1	294984	374660	5.450382
chr1	316787	321141	11.901417
chr1	316787	322533	7.2454529999999995
chr1	316787	322533	6.916721000000001
chr1	316787	323844	8.40912
chr1	318212	359858	8.238414
chr1	318569	359858	15.306664000000001
chr1	318569	359858	12.928972
chr1	318569	359858	12.53858
chr1	314590	374660	6.185037
chr1	314590	374660	6.043257
chr1	314590	374660	5.998348
chr1	314590	374660	6.0205839999999995
chr1	314590	374660	6.0834
chr1	314590	374660	6.122
chr1	314590	374660	6.176921
chr1	314590	374660	6.248063
chr1	314590	374660	6.439316000000001
chr1	314590	374660	6.56038
chr1	314590	374660	6.699433
chr1	314590	374660	7.097355
chr1	314590	374660	7.538921
chr1	314790	374660	7.8124460000000004
chr1	314790	374660	8.123531
chr1	314790	374660	8.47295
chr1	314790	374660	9.311323
chr1	314790	374660	10.392761
chr1	326482	374660	17.210529
chr1	326482	374660	15.966211999999999
chr1	326482	374660	16.47579
chr1	323844	374660	13.113964000000001
chr1	314956	374660	12.180591999999999
chr1	323998	361644	14.652133
chr1	323998	361644	17.725672
chr1	323998	361817	14.742126
chr1	314956	374660	11.406224
chr1	314956	374660	10.014758
chr1	314956	374660	9.239833
chr1	314956	374660	8.660366
chr1	314956	374660	8.508091
chr1	314956	374660	8.460055
chr1	314956	374660	8.42932
chr1	314956	374660	8.37177
chr1	314956	374660	8.623695
chr1	314956	374660	8.725252000000001
chr1	314956	374660	8.679519
chr1	362124	370487	10.59493
chr1	362124	370487	12.424549
chr1	362124	370487	13.765401
chr1	361075	364650	12.83628
chr1	361075	364650	10.820999
chr1	314956	374660	8.288638
chr1	314956	374660	8.315988
chr1	314956	374660	8.357188
chr1	314956	374660	7.962860000000001
chr1	314956	374660	7.615839
chr1	314956	374660	6.9006240000000005
chr1	314956	374660	6.768953999999999
chr1	314956	374660	5.93202
chr1	314956	374660	5.770255000000001
chr1	314956	374660	5.489201
chr1	314956	374660	4.762408
chr1	314956	374660	4.523067
chr1	314956	374660	4.489771
chr1	314956	374660	4.228499
chr1	314956	374660	3.7833040000000002
chr1	314956	380174	3.446569
chr1	314956	380240	3.165404
chr1	314956	380240	2.719486
chr1	314956	380240	2.239319
chr1	314956	380240	1.895732
chr1	314956	380240	1.8856689999999998
chr1	305152	385916	1.7174770000000001
chr1	309119	385916	1.599302
chr1	309119	386288	1.500837
chr1	309119	386288	1.4582190000000002
chr1	309119	386817	1.438313
chr1	283362	471610	1.414662
chr1	283362	471610	1.381178
chr1	283362	471610	1.355961
chr1	283362	471610	1.316067
chr1	283362	471610	1.307287
chr1	283362	471610	1.3022719999999999
chr1	283362	471610	1.2932860000000002
chr1	283362	471610	1.285671
chr1	283362	471610	1.2767600000000001
chr1	283362	471610	1.274448
chr1	283362	471610	1.269472
chr1	283362	471610	1.267401
chr1	283362	471610	1.2691540000000001
chr1	283362	471610	1.27197
chr1	283362	471610	1.281551
chr1	283362	471610	1.284781
chr1	283362	471610	1.294433
chr1	283362	471610	1.314157
chr1	283362	471610	1.325939
chr1	364065	388536	1.341487
chr1	364065	388536	1.380184
chr1	364065	388536	1.4007969999999998
chr1	364065	388536	1.444748
chr1	364623	388536	1.545998
chr1	364623	388536	1.57474
chr1	364623	388536	1.604774
chr1	364623	388536	1.636177
chr1	364623	391929	1.704075
chr1	364623	391929	1.7794720000000002
chr1	364623	391929	1.819963
chr1	364623	391929	1.907202
chr1	364623	391929	1.9542599999999999
chr1	364623	394528	2.1764229999999998
chr1	364623	394528	2.3048509999999998
chr1	364623	394528	2.615803
chr1	369866	394528	2.9142
chr1	370571	394528	3.034508
chr1	373000	379356	5.998678
chr1	373000	379442	4.370743
chr1	372133	379570	4.039925
chr1	370571	394528	3.6632949999999997
chr1	370571	394528	3.512976
chr1	370571	394528	3.554854
chr1	370571	394528	3.641715
chr1	370571	394528	3.8143550000000004
chr1	370571	394528	4.384229
chr1	370571	394528	4.633767
chr1	370571	394528	4.537101
chr1	370571	394528	4.496134
chr1	370571	394528	4.965802
chr1	370571	394528	5.193421
chr1	370571	394528	5.882524
chr1	370571	394528	6.406776
chr1	370571	381483	8.514695
chr1	370571	381483	7.253519
chr1	370571	381561	6.890592999999999
chr1	370571	394528	6.744133000000001
chr1	370571	394528	6.588738
chr1	370571	394528	6.447647
chr1	370571	394528	6.394471
chr1	370571	394528	6.265484
chr1	370571	394528	6.204732
chr1	370571	394528	6.087222
chr1	370571	394528	5.642385
chr1	370571	394528	5.587263
chr1	370571	394528	5.506521
chr1	370571	394528	5.489363
chr1	370571	394528	5.441794
chr1	370571	394528	5.417054
chr1	370571	394528	5.411541000000001
chr1	370571	394528	5.5166319999999995
chr1	370571	394528	5.507702
chr1	370571	394528	5.594337
chr1	370571	394528	5.602317
chr1	370571	394528	5.515033
chr1	370571	394528	5.688716
chr1	370571	394528	5.781067
chr1	370571	394528	5.6802
chr1	370571	385490	6.267595
chr1	370571	385832	6.1605550000000004
chr1	370571	394528	6.121479
chr1	370571	394528	6.095589
chr1	370571	394528	5.789962
chr1	370571	394528	5.654561
chr1	370571	394528	6.148586
chr1	370571	388260	6.587975999999999
chr1	370571	388260	6.435759
chr1	370571	388260	6.288582
chr1	370571	388068	6.949986
chr1	370571	388068	8.005718
chr1	370571	388068	8.366732
chr1	370571	388068	8.632889
chr1	370571	387874	12.797941
chr1	370571	388068	11.937063
chr1	370571	388068	12.925075999999999
chr1	370571	388260	11.858711
chr1	370571	389924	8.466077
chr1	370571	389924	7.282814
chr1	370571	389924	6.552529
chr1	370571	389924	6.403786
chr1	370571	394528	5.660511
chr1	370571	394528	5.561526000000001
chr1	370571	394528	7.534631
chr1	370571	394528	7.456403999999999
chr1	370571	394528	6.831867
chr1	370571	463623	4.987572
chr1	370571	463623	4.939639
chr1	370571	463623	4.958245
chr1	370571	463623	4.953232
chr1	370571	463623	4.896683
chr1	370571	463623	5.0172
chr1	370571	396535	5.55084
chr1	370571	397072	7.138134
chr1	370571	398821	5.710637999999999
chr1	370571	463623	5.085415
chr1	395047	404540	6.197304
chr1	370571	463623	5.028675
chr1	370571	463623	5.06786
chr1	370571	463623	5.06527
chr1	370571	463623	5.059282
chr1	370571	463623	5.213258000000001
chr1	370571	463623	5.385736
chr1	370571	463623	5.460629
chr1	370571	463623	5.552954
chr1	370571	420076	5.770866000000001
chr1	370571	463623	5.5018199999999995
chr1	370571	420076	5.812175
chr1	370571	420076	5.901548
chr1	370571	420080	5.92802
chr1	407097	422506	6.6835320000000005
chr1	370571	463623	5.401808
chr1	370571	463623	5.399851
chr1	370571	463623	5.37165
chr1	370571	429411	5.821349
chr1	370571	427097	6.354076
chr1	370571	428840	6.153358
chr1	370571	428840	6.291524
chr1	370571	428840	6.766795
chr1	370571	429411	6.329947
chr1	370571	463623	5.3965819999999995
chr1	370571	463623	5.387272
chr1	370571	463623	5.360623
chr1	370571	463623	5.317986
chr1	370571	463623	5.273917
chr1	370571	435909	5.557316999999999
chr1	370571	435909	5.412128
chr1	370571	435246	6.472372
chr1	370571	435736	6.132068
chr1	370571	435736	6.2068650000000005
chr1	370571	435909	5.837008
chr1	370571	436334	5.332713
chr1	370571	463623	5.203362
chr1	370571	463623	5.182303
chr1	370571	463623	5.102665
chr1	370571	463623	5.0811209999999996
chr1	370571	463623	5.078865
chr1	370571	463623	5.1223
chr1	370571	463623	5.110583999999999
chr1	370571	463623	5.038329
chr1	370571	463623	5.026838
chr1	370571	463623	5.053239
chr1	370571	463623	4.938438
chr1	370571	463623	5.1889970000000005
chr1	370571	463623	5.123191
chr1	370571	463623	5.143679
chr1	370571	463623	5.14156
chr1	370571	463623	5.179371
chr1	370571	463623	5.147435
chr1	370571	463623	5.23152
chr1	370571	463623	5.293727
chr1	439789	444926	5.382224
chr1	439789	447678	6.659956
chr1	370571	447678	6.653403999999999
chr1	439789	449596	5.887828
chr1	370571	463623	5.246466000000001
chr1	370571	463623	5.1265089999999995
chr1	370571	463623	5.120341000000001
chr1	370571	463623	5.06997
chr1	370571	463623	5.1230150000000005
chr1	370571	463623	5.0963769999999995
chr1	370571	463623	5.017843
chr1	370571	463623	4.911643
chr1	370571	463623	4.993118
chr1	370571	463623	5.010489
chr1	370571	459861	5.261644
chr1	450617	463623	5.858427
chr1	451609	463623	11.276494
chr1	452221	463623	17.598557999999997
chr1	452221	463623	14.494338
chr1	452221	463623	17.119518
chr1	451609	463623	6.952613
chr1	451609	463623	5.099797
chr1	364623	463623	4.7076139999999995
chr1	451609	463623	5.754815
chr1	364623	463623	4.5913889999999995
chr1	364623	463623	4.354743
chr1	364623	463623	4.140769000000001
chr1	364623	463623	3.9465790000000003
chr1	364623	463623	3.4596459999999998
chr1	370571	522039	3.199794
chr1	461962	479178	6.072589
chr1	461962	479178	3.6515910000000003
chr1	461962	474983	9.962628
chr1	461962	474983	9.405155
chr1	461962	474983	9.678898
chr1	461962	474983	8.00388
chr1	461962	479178	5.504867
chr1	461962	481331	5.463894
chr1	461962	481331	5.967129
chr1	461962	481331	5.763347
chr1	461962	481331	4.404306
chr1	461962	481331	4.335026
chr1	467687	499779	3.1743930000000002
chr1	467687	501065	3.066353
chr1	467687	501065	3.5022599999999997
chr1	467687	499779	3.6682629999999996
chr1	467687	499779	3.411663
chr1	467687	499779	2.608962
chr1	467687	499779	2.810491
chr1	467687	499779	2.622618
chr1	467687	499779	2.754787
chr1	467687	499779	2.787499
chr1	467687	499779	2.449568
chr1	485770	496545	3.0575799999999997
chr1	486322	496115	18.193068
chr1	461962	496484	4.6207709999999995
chr1	461962	496484	4.068382
chr1	461962	496545	2.759746
chr1	461962	505972	2.418508
chr1	490940	499779	2.41637
chr1	490940	499779	2.61785
chr1	494680	499779	5.08368
chr1	496111	499779	5.3894150000000005
chr1	496111	499779	6.012971
chr1	496115	499779	7.7808600000000006
chr1	461962	505972	3.030052
chr1	461962	505972	2.671767
chr1	461962	507323	2.472759
chr1	461962	507323	2.387927
chr1	461962	507323	2.404909
chr1	496801	505972	2.769774
chr1	461962	507323	2.319033
chr1	498584	505558	2.464472
chr1	498584	505558	3.141612
chr1	498584	506908	2.9066080000000003
chr1	498584	508664	2.31561
chr1	498584	508664	3.0221270000000002
chr1	498584	508664	2.6104990000000003
chr1	502612	509658	9.869697
chr1	502612	513365	7.777104
chr1	505558	516935	3.078853
chr1	505972	514439	2.800564
chr1	500806	553801	2.209454
chr1	500806	553801	2.0505400000000003
chr1	500806	553801	2.160542
chr1	500806	553801	2.246957
chr1	500806	553801	2.1494150000000003
chr1	500806	553801	2.158256
chr1	500806	553801	2.158204
chr1	500806	553801	2.228405
chr1	509658	522039	3.4211110000000002
chr1	514439	522039	5.1005910000000005
chr1	508664	522039	2.8372040000000003
chr1	508664	523655	2.613835
chr1	509658	525066	2.9784450000000002
chr1	517143	553801	3.5021410000000004
chr1	517504	549863	4.315509
chr1	517504	525999	7.582903
chr1	518118	549863	5.189572
chr1	520117	525999	7.5957669999999995
chr1	520117	526480	6.24005
chr1	518118	547987	5.177453
chr1	522039	526490	5.856857
chr1	518118	549863	3.691128
chr1	518118	549863	3.030253
chr1	517504	553801	2.767778
chr1	517504	553801	2.785256
chr1	517143	553801	2.680145
chr1	517143	553801	2.6184979999999998
chr1	517504	553801	2.646559
chr1	517143	553801	2.693584
chr1	517143	553801	2.7698549999999997
chr1	534731	547987	3.136908
chr1	534938	547987	4.1251430000000004
chr1	535584	547987	3.5293940000000004
chr1	517143	553801	2.716295
chr1	517143	553801	2.619399
chr1	525985	553801	2.580618
chr1	517143	553801	2.369684
chr1	525985	553801	2.426914
chr1	546820	550759	3.132214
chr1	547956	550759	3.1086240000000003
chr1	546820	551630	3.794172
chr1	547973	550759	6.0841330000000005
chr1	525985	556114	2.6630830000000003
chr1	545466	553801	2.669209
chr1	548795	553476	2.843759
chr1	550548	553476	3.936458
chr1	550701	553476	4.489653
chr1	550709	553476	6.274211
chr1	550548	553582	5.373099
chr1	550548	553801	5.221678
chr1	550548	553801	2.395317
chr1	525528	575901	1.8425880000000001
chr1	526480	576262	1.7380810000000002
chr1	526480	576813	1.6857779999999998
chr1	544381	575901	1.7707950000000001
chr1	544381	575901	1.9917770000000001
chr1	545466	575901	2.1679060000000003
chr1	552597	558023	2.8703529999999997
chr1	552597	555982	3.7025379999999997
chr1	552945	555982	3.9332529999999997
chr1	552945	558023	5.13848
chr1	552971	558023	5.204863
chr1	552971	558023	4.350821
chr1	552971	558023	3.6415910000000005
chr1	552945	568037	2.5950759999999997
chr1	552971	560821	3.5074410000000005
chr1	552945	568076	3.066496
chr1	552945	575642	2.926718
chr1	552945	575642	2.855106
chr1	552945	575642	3.706488
chr1	552945	575642	3.5819910000000004
chr1	552945	575642	3.628253
chr1	552945	575642	3.525289
chr1	552945	575560	4.1348080000000005
chr1	552945	575642	3.7928800000000003
chr1	552597	575090	3.9263199999999996
chr1	552597	575560	3.738251
chr1	552597	575090	3.7519480000000005
chr1	552597	575560	3.64145
chr1	552945	575090	3.771719
chr1	552945	575642	3.3912269999999998
chr1	552945	575642	3.259675
chr1	552945	575642	3.953086
chr1	545466	575901	3.6713989999999996
chr1	552945	577008	3.104526
chr1	552945	577008	3.080258
chr1	552597	582294	2.588145
chr1	575090	590235	3.252828
chr1	575090	590235	3.2133990000000003
chr1	575640	590235	3.267625
chr1	575640	590235	3.053243
chr1	575090	590235	3.102184
chr1	575090	590235	3.032973
chr1	552971	582293	2.72201
chr1	552971	582294	2.710101
chr1	578502	590021	2.696367
chr1	579181	582581	2.691826
chr1	552945	598889	1.7447529999999998
chr1	552945	594669	1.736434
chr1	552945	607056	1.739757
chr1	552945	607056	1.677171
chr1	552945	607056	1.638734
chr1	552945	594669	1.649572
chr1	552945	594669	1.648439
chr1	552945	607056	1.638136
chr1	552945	594669	1.6237190000000001
chr1	552945	594669	1.6793069999999999
chr1	584398	594357	2.442313
chr1	589243	594644	7.403903
chr1	589243	594666	5.1196660000000005
chr1	589243	594669	5.544119
chr1	582294	596229	2.515507
chr1	593718	597706	5.172901
chr1	594357	597706	7.042953999999999
chr1	594400	597706	11.133692
chr1	594357	604537	2.061691
chr1	594400	600901	2.017603
chr1	545466	607102	1.5026059999999999
chr1	545466	607102	1.471371
chr1	545466	607102	1.5675139999999999
chr1	545466	607102	1.517582
chr1	545466	607102	1.513475
chr1	545466	607102	1.542929
chr1	544381	607102	1.709657
chr1	582294	607102	1.7672860000000001
chr1	544381	607102	1.7764939999999998
chr1	544381	607102	1.848975
chr1	579187	607102	2.669469
chr1	598888	608451	1.8720569999999999
chr1	598888	608627	1.7202380000000002
chr1	604832	609065	1.7997619999999999
chr1	606238	613034	4.273474
chr1	606393	627645	1.705614
chr1	607056	627645	1.8496830000000002
chr1	607101	627645	1.678732
chr1	607101	627645	1.9364029999999999
chr1	607101	617384	1.9674880000000001
chr1	607101	617384	3.689565
chr1	609065	617384	11.1342
chr1	610472	618872	3.6347709999999998
chr1	611308	618872	3.970415
chr1	613034	640953	1.833395
chr1	613309	640953	2.29603
chr1	613309	640953	2.734459
chr1	613309	640953	2.238379
chr1	613309	640953	2.714105
chr1	613309	640953	2.134314
chr1	613309	640953	1.969716
chr1	615315	640953	2.24116
chr1	616880	630632	2.371804
chr1	616880	640953	2.307155
chr1	616880	644264	1.7103150000000003
chr1	615101	646905	1.547968
chr1	615101	646905	1.5653059999999999
chr1	622907	637827	2.511906
chr1	622907	646905	1.702247
chr1	622907	646749	1.8161
chr1	622294	652754	1.8820860000000001
chr1	627645	644264	2.593242
chr1	629131	644264	2.354151
chr1	622907	652754	1.972034
chr1	622907	652754	2.290391
chr1	627260	646749	3.358579
chr1	627260	646749	3.136701
chr1	627260	652754	2.136388
chr1	627260	649711	1.764029
chr1	627260	649711	1.6905240000000001
chr1	627260	649711	1.654671
chr1	620479	668357	1.475919
chr1	627260	658999	1.57269
chr1	643856	656290	1.910628
chr1	643856	656290	2.003275
chr1	643856	654683	1.823132
