Chr	StartPos	EndPos	Likelihood
chr1	392704	392836	0.0
chr1	392836	394005	0.0
chr1	394005	394151	0.0
chr1	394151	394491	0.0
chr1	394491	394886	0.0
chr1	394491	394883	0.0
chr1	394886	395108	0.0
chr1	394883	395108	0.0
chr1	395108	403065	0.0
chr1	394883	403065	0.0
chr1	394491	403065	0.0
chr1	403065	406286	0.0
chr1	403065	406250	0.0
chr1	406286	407149	0.0
chr1	406286	407109	0.0
chr1	406286	407100	0.0
chr1	406286	407097	0.0
chr1	406250	407097	0.0
chr1	407149	407589	0.0
chr1	407589	407711	0.0
chr1	407711	415326	0.0
chr1	407711	415198	0.0
chr1	407711	415237	0.0
chr1	407711	415227	0.0
chr1	407711	415271	0.0
chr1	407589	415198	0.0
chr1	407149	415198	0.0
chr1	407097	415198	0.0
chr1	415237	415271	0.0
chr1	415271	415326	0.0
chr1	415326	417998	0.0
chr1	415227	417998	0.0
chr1	415271	417998	0.0
chr1	415198	417998	0.0
chr1	415237	417998	0.0
chr1	417998	418617	0.0
chr1	418617	418860	0.0
chr1	418860	422003	0.0
chr1	422003	422482	0.0
chr1	422003	422506	0.0
chr1	422482	422506	0.0
chr1	422506	423032	0.0
chr1	422482	423032	0.0
chr1	423032	423190	0.0
chr1	423190	424169	0.0
chr1	423190	424103	0.0
chr1	424103	424169	0.0
chr1	424169	424361	0.0
chr1	424361	427956	0.0
chr1	424169	427956	0.0
chr1	424103	427956	0.0
chr1	427956	428720	0.0
chr1	428720	428909	0.19667020000000002
chr1	428720	428909	0.0
chr1	428909	429144	0.0
chr1	429144	429411	0.0
chr1	429411	429636	0.0
chr1	429636	429922	0.0
chr1	429922	430644	0.0
chr1	430644	430998	0.0
chr1	430998	433895	0.0
chr1	433895	434654	0.0
chr1	434654	435927	0.0
chr1	435927	436666	0.0
chr1	435927	436613	0.0
chr1	435927	436631	0.0
chr1	436613	436631	0.0
chr1	436666	436746	0.0
chr1	436746	437060	0.0
chr1	437060	438023	0.0
chr1	437060	438022	0.0
chr1	438023	439789	0.0
chr1	438023	439934	0.0
chr1	438022	439789	0.0
chr1	439789	439934	0.0
chr1	439934	440275	0.0
chr1	440275	440356	0.0
chr1	440356	441099	0.0
chr1	441099	444199	0.0
chr1	441099	444065	0.0
chr1	444065	444199	0.0
chr1	444199	444880	0.0
chr1	444880	446413	0.0
chr1	446413	448007	0.0
chr1	448007	449617	0.0
chr1	449617	450027	0.0
chr1	450027	450617	0.0
chr1	450617	450774	0.0
chr1	450774	451984	0.0
chr1	451984	453342	0.0
chr1	453342	454545	0.0
chr1	454545	456609	0.0
chr1	454545	456609	0.38070970000000004
chr1	456609	458353	0.0
chr1	456609	458320	0.0
chr1	458320	458353	0.0
chr1	458353	458468	0.0
chr1	458468	458717	0.0
chr1	458717	459553	0.0
chr1	459553	460852	0.0
chr1	459553	460795	0.0
chr1	460795	460852	0.009166071999999999
chr1	460852	462960	0.0
chr1	460852	462777	0.0
chr1	460795	462777	0.0
chr1	462777	462926	0.0
chr1	462960	463036	0.0
chr1	463036	463038	0.0
chr1	463044	463146	0.0
chr1	463157	463173	0.0
chr1	463227	463315	0.0
chr1	463315	465408	0.0
chr1	463227	465408	0.0
chr1	463198	465408	0.0
chr1	465408	470793	0.27345820000000004
chr1	465408	471081	0.0
chr1	465408	470793	0.0
chr1	470793	471081	0.0
chr1	471081	472043	0.0
chr1	471081	472042	0.0
chr1	472043	472791	0.0
chr1	472042	472791	0.0
chr1	472791	473124	0.0
chr1	473124	476381	0.0
chr1	476381	479281	0.0
chr1	479281	479647	0.0
chr1	479647	480066	0.0
chr1	480066	481743	0.0
chr1	481743	485770	0.0
chr1	481743	485732	0.0
chr1	485732	485770	0.0
chr1	485770	491904	0.0
chr1	485732	491904	0.0
chr1	491904	494732	0.0
chr1	494732	495128	0.0
chr1	495128	496115	0.0
chr1	495128	496111	0.0
chr1	496115	508028	0.0
chr1	496111	508028	0.0
chr1	495128	508028	0.0
chr1	508028	509426	0.0
chr1	509426	513897	0.0
chr1	509426	514160	0.0
chr1	513897	514160	0.0
chr1	514160	515398	0.0
chr1	515398	515705	0.0
chr1	515705	515750	0.0
chr1	515750	517143	0.0
chr1	515705	517143	0.0
chr1	517143	518133	0.0
chr1	517143	518133	0.04736464
chr1	518133	518572	0.0
chr1	518572	518628	0.0
chr1	518628	519624	0.0
chr1	518572	519624	0.0
chr1	519624	521854	0.0
chr1	521854	523933	0.0
chr1	521854	524127	0.0
chr1	523933	524127	0.0
chr1	524127	524299	0.0
chr1	524299	524614	0.0
chr1	524614	525985	0.0
chr1	524614	525999	0.0
chr1	525999	526519	0.0
chr1	525999	526480	0.0
chr1	525985	526480	0.0
chr1	526480	526519	0.0
chr1	526534	527838	0.0
chr1	526519	527838	0.0
chr1	526480	527838	0.0
chr1	527838	528522	0.0
chr1	528522	534394	0.0
chr1	534394	535209	0.0
chr1	535209	536860	0.0
chr1	536860	538454	0.0
chr1	538454	544386	0.0
chr1	544386	545466	0.0
chr1	545466	545891	0.0
chr1	545891	546820	0.0
chr1	546820	547548	0.0
chr1	547548	547649	0.0
chr1	547649	548401	0.0
chr1	547649	548400	0.0
chr1	548401	548795	0.0
chr1	548400	548795	0.0
chr1	548795	550548	0.0
chr1	548795	550522	0.0
chr1	548795	550533	0.0
chr1	550548	550701	0.0
chr1	550709	550759	0.0
chr1	550759	551758	0.0
chr1	550701	551758	0.0
chr1	550709	551758	0.0
chr1	551758	552040	0.0
chr1	552040	552600	0.3305038
chr1	552040	552600	0.0
chr1	552040	552597	0.0
chr1	552600	552945	0.0
chr1	552597	552945	0.0
chr1	552971	553018	0.0
chr1	553022	553133	0.0
chr1	553146	553177	0.0
chr1	553226	553255	0.0
chr1	553255	553310	0.0
chr1	553316	553405	0.0
chr1	553405	553476	0.0
chr1	553476	553582	0.0
chr1	553582	553671	0.0
chr1	553671	556949	0.0
chr1	553582	556949	0.0
chr1	553476	556949	0.0
chr1	556949	559094	0.5359314000000001
chr1	556949	559094	0.0
chr1	559094	559605	0.0
chr1	559605	560579	0.0
chr1	560579	560821	0.0
chr1	560821	561481	0.0
chr1	561481	561907	0.0
chr1	561907	564424	0.0
chr1	561907	564616	0.0
chr1	561907	564446	0.0
chr1	564446	564616	0.0
chr1	564616	568076	0.0
chr1	564446	568076	0.0
chr1	564424	568076	0.0
chr1	568076	568708	0.0
chr1	568708	575640	0.0
chr1	568708	575640	0.3667777
chr1	575640	581300	0.3934605
chr1	575640	581300	0.003118086
chr1	575640	581300	0.0
chr1	575640	581509	0.0
chr1	581300	581509	0.0
chr1	581509	581758	0.0
chr1	581758	587899	0.0
chr1	581509	587899	0.0
chr1	581300	587899	0.0
chr1	587899	596095	0.0
chr1	596095	598444	0.0
chr1	598444	598889	0.0
chr1	598444	598888	0.0
chr1	598889	599285	0.0
chr1	598888	599285	0.0
chr1	599285	600162	0.0
chr1	600162	601179	0.0
chr1	601179	605766	0.0
chr1	605766	606238	0.0
chr1	606238	607037	0.0
chr1	607037	607448	0.0
chr1	607448	609390	0.0
chr1	609390	610472	0.0
chr1	610472	610719	0.0
chr1	610719	611308	0.0
chr1	611308	611570	0.0
chr1	611570	612802	0.0
chr1	612802	615315	0.0
chr1	615315	616278	0.0
chr1	616278	616880	0.0
chr1	616880	617247	0.0
chr1	617247	617384	0.0
chr1	617384	617879	0.0
chr1	617879	618064	0.0
chr1	618064	618774	0.0
chr1	618774	620479	0.0
chr1	618774	620453	0.0
chr1	620453	620479	0.0
chr1	620479	620582	0.0
chr1	620582	620717	0.0
chr1	620717	621073	0.0
chr1	621073	621488	0.0
chr1	621488	621761	0.0
chr1	621761	621985	0.0
chr1	621985	622318	0.0
chr1	622318	622546	0.0
chr1	622546	624918	0.0
chr1	624918	627421	0.0
chr1	624918	627260	0.0
chr1	624918	627389	0.0
chr1	627260	627389	0.0
chr1	627421	627645	0.0
chr1	627645	627810	0.0
chr1	627810	628766	0.0
chr1	628766	630539	0.0
chr1	630539	634092	0.0
chr1	630539	633853	0.0
chr1	633853	634092	0.0
chr1	634092	635195	0.0
chr1	635195	635955	0.0
chr1	635195	635904	0.0
chr1	635904	635955	0.0
chr1	635955	636073	0.0
chr1	636073	636188	0.0
chr1	636188	637431	0.0
chr1	636188	637415	0.0
chr1	637431	638409	0.0
chr1	637415	638409	0.0
chr1	638409	638468	0.0
chr1	638468	638631	0.0
chr1	638631	639148	0.0
chr1	639148	639558	0.0
chr1	639558	640167	0.0
chr1	640167	640953	0.0
chr1	640953	641261	0.0
chr1	641261	642889	0.0
chr1	641261	642859	0.0
chr1	641261	642838	0.0
chr1	642838	642859	0.0
chr1	642889	643019	0.0
chr1	643019	643074	0.0
chr1	643074	644198	0.0
chr1	643074	644264	0.0
chr1	643019	644198	0.0
chr1	644198	644264	0.0
chr1	644264	646199	0.0
chr1	644198	646199	0.0
chr1	646199	646749	0.0
chr1	646749	647074	0.0
chr1	647074	648064	0.0
chr1	648064	649557	0.0
chr1	649557	652956	0.0
chr1	649557	652754	0.0
chr1	652754	652956	0.0
chr1	652956	653322	0.0
chr1	653322	653481	0.0
chr1	653481	654295	0.0
chr1	654295	654432	0.0
chr1	654432	655824	0.0
chr1	655824	656290	0.0
chr1	656290	656764	0.0
chr1	656764	656889	0.0
chr1	656889	657272	0.0
chr1	657272	657327	0.0
chr1	657340	657463	0.0
chr1	657463	657521	0.0
chr1	657572	657726	0.0
chr1	657726	659060	0.0
chr1	659060	659995	0.0
chr1	659995	660477	0.0
chr1	660477	660981	0.0
chr1	660477	660970	0.0
chr1	660981	661096	0.0
chr1	661126	661446	0.0
chr1	661446	661850	0.0
chr1	661850	661986	0.0
chr1	661986	662532	0.0
chr1	662532	662796	0.0
chr1	662796	662851	0.0
chr1	662851	663087	0.0
chr1	663087	668695	0.0
chr1	663087	668646	0.0
chr1	662851	668646	0.0
chr1	662796	668646	0.0
chr1	668646	668695	0.0
chr1	668695	669327	0.0
chr1	669327	670082	0.0
chr1	669327	670122	0.0
chr1	670082	670122	0.0
chr1	670122	670493	0.0
chr1	670493	671095	0.0
chr1	671095	671365	0.0
chr1	671095	671373	0.0
chr1	671373	671851	0.0
chr1	671373	671823	0.0
chr1	671365	671823	0.0
chr1	671823	671851	0.0
chr1	671851	672086	0.0
chr1	672086	672127	0.0
chr1	672128	672465	0.0
chr1	672127	672465	0.0
chr1	672465	673194	0.0
chr1	673194	673250	0.0
chr1	673297	673505	0.0
chr1	673505	674754	0.0
chr1	674754	675646	0.1390356
chr1	674754	675646	0.0
chr1	675646	675714	0.0
chr1	675714	676695	0.0
chr1	675646	676695	0.0
chr1	676695	678203	0.0
chr1	678203	678885	0.0
chr1	678885	679495	0.0
chr1	679495	679700	0.0
chr1	679700	682696	0.0
chr1	679495	682696	0.0
chr1	682696	683197	0.0
chr1	683197	683967	0.0
chr1	683967	685592	0.0
chr1	685592	686160	0.0
chr1	686160	686636	0.0
chr1	686636	687446	0.0
chr1	687446	689344	0.0
chr1	689344	690054	0.0
chr1	690054	690257	0.0
chr1	690257	690341	0.0
chr1	690341	690575	0.0
chr1	690575	690774	0.0
chr1	690774	695520	0.0
chr1	690575	695520	0.0
chr1	695520	696702	0.0
chr1	696702	697559	0.0
chr1	697559	698644	0.0
chr1	698644	700833	0.0
chr1	700833	701984	0.0
chr1	701984	703171	0.0
chr1	703171	703984	0.0
chr1	703984	704204	0.0
chr1	704204	705999	0.0
chr1	705999	706775	0.0
chr1	706775	709584	0.0
chr1	709584	712052	0.0
chr1	709584	712199	0.0
chr1	712052	712199	0.0
chr1	712199	713314	0.0
chr1	713314	715366	0.0
chr1	713314	715491	0.0
chr1	713314	715353	0.0
chr1	715366	715491	0.0
chr1	715491	715621	0.0
chr1	715621	716193	0.0
chr1	715621	716175	0.0
chr1	716175	716193	0.0
chr1	716193	716453	0.0
chr1	716175	716453	0.0
chr1	716453	716785	0.0
chr1	716785	716957	0.0
chr1	716957	717841	0.0
chr1	716957	717823	0.0
chr1	717841	717913	0.0
chr1	717913	719879	0.0
chr1	717913	719959	0.0
chr1	717913	719870	0.0
chr1	717841	719870	0.0
chr1	717823	719870	0.0
chr1	719879	719959	0.0
chr1	719959	720092	0.0
chr1	720092	720916	0.0
chr1	720916	721081	0.0
chr1	721081	721202	0.0
chr1	721202	721374	0.0
chr1	721374	722105	0.0
chr1	722105	722179	0.0
chr1	722179	722293	0.0
chr1	722293	722703	0.0
chr1	722703	722786	0.0
chr1	722786	722993	0.0
chr1	722993	723511	0.0
chr1	723511	723571	0.0
chr1	723571	723687	0.0
chr1	723687	724299	0.0
chr1	723687	724275	0.0
chr1	724275	724299	0.0
chr1	724299	725218	0.0
chr1	724275	725218	0.0
chr1	725218	727936	0.0
chr1	727936	728211	0.0
chr1	728211	728543	0.0
chr1	728543	729214	0.0
chr1	729214	729288	0.0
chr1	729288	729519	0.0
chr1	729519	730200	0.0
chr1	730200	730358	0.0
chr1	730358	730804	0.0
chr1	730804	731711	0.0
chr1	731711	732406	0.0
chr1	732406	733434	0.0
chr1	733434	733647	0.0
chr1	733647	733939	0.0
chr1	733939	734034	0.0
chr1	734034	735106	0.0
chr1	734034	735103	0.0
chr1	735106	735559	0.0
chr1	735103	735559	0.0
chr1	735559	735689	0.0
chr1	735689	736322	0.0
chr1	736322	736408	0.0
chr1	736424	736430	0.0
chr1	736439	736609	0.0
chr1	736609	736810	0.0
chr1	736810	737829	0.0
chr1	737829	738930	0.0
chr1	738930	739243	0.0
chr1	738930	739220	0.0
chr1	739272	739296	0.0
chr1	739295	739350	0.0
chr1	739401	739419	0.0
chr1	739450	740016	0.0
chr1	739433	740016	0.0
chr1	739419	740016	0.0
chr1	739401	740016	0.0
chr1	740016	740128	0.0
chr1	740128	740282	0.0
chr1	740282	740516	0.0
chr1	740516	741984	0.0
chr1	741984	742664	0.0
chr1	742664	745662	0.0
chr1	742664	745662	0.04625648
chr1	745662	746350	0.0
chr1	746350	748318	0.0
chr1	748318	748542	0.0
chr1	748542	749271	0.0
chr1	749271	750536	0.0
chr1	749271	750432	0.0
chr1	749271	750464	0.0
chr1	750464	750522	0.0
chr1	750536	750972	0.0
chr1	750522	750972	0.0
chr1	750972	752274	0.0
chr1	752274	752399	0.0
chr1	752399	752998	0.0
chr1	752998	753156	0.0
chr1	753156	753454	0.0
chr1	753156	753443	0.0
chr1	753454	753759	0.0
chr1	753443	753759	0.0
chr1	753793	755125	0.0
chr1	753759	755125	0.0
chr1	755125	755593	0.0
chr1	755593	756514	0.0
chr1	756514	759713	0.0
chr1	759713	760878	0.0
chr1	760878	761487	0.0
chr1	761487	761788	0.0
chr1	761788	763026	0.0
chr1	763026	763919	0.0
chr1	763919	764893	0.0
chr1	763919	764834	0.0
chr1	764893	765268	0.0
chr1	765268	765387	0.0
chr1	765387	765601	0.0
chr1	765601	766164	0.0
chr1	766164	766391	0.0
chr1	766391	766963	0.0
chr1	766963	767872	0.0
chr1	767872	769973	0.0
chr1	769973	771199	0.0
chr1	771199	771654	0.0
chr1	771199	771644	0.0
chr1	771654	771711	0.0
chr1	771711	772114	0.0
chr1	772114	773039	0.0
chr1	773039	773224	0.0
chr1	773224	775933	0.0
chr1	773039	775933	0.0
chr1	775933	776528	0.0
chr1	776528	776954	0.0
chr1	776954	778701	0.0
chr1	776954	778815	0.0
chr1	778701	778815	0.0
chr1	778815	780373	0.0
chr1	778701	780373	0.0
chr1	780373	780853	0.0
chr1	780853	781983	0.0
chr1	781983	784800	0.0
chr1	784800	787670	0.0
chr1	787670	792432	0.0
chr1	792432	794781	0.0
chr1	794781	797274	0.0
chr1	797274	799552	0.0
chr1	797274	799584	0.0
chr1	799584	800275	0.0
chr1	799552	800275	0.0
chr1	800275	801175	0.0
chr1	801175	801401	0.0
chr1	801401	801638	0.0
chr1	801638	801967	0.0
chr1	801967	802319	0.0
chr1	802319	802686	0.0
chr1	802686	805324	0.0
chr1	805324	805679	0.0
chr1	805679	806150	0.0
chr1	806150	808457	0.0
chr1	808457	813022	0.0
