Chr	Start	End	Omega
chr1	302262	472714	1.372647
chr1	302262	472714	1.3891950000000002
chr1	302262	472714	1.416488
chr1	302262	472714	1.43642
chr1	302262	472714	1.457825
chr1	361075	424361	1.482708
chr1	361075	424361	1.507583
chr1	361075	424361	1.5605879999999999
chr1	361075	424361	1.618316
chr1	361075	424361	1.750116
chr1	361075	424361	1.7485979999999999
chr1	361075	424361	1.7908669999999998
chr1	361075	424361	1.8695110000000001
chr1	361075	424361	1.911746
chr1	361075	424361	2.002745
chr1	361075	424361	2.002215
chr1	361075	424361	2.051082
chr1	361075	424361	2.21423
chr1	370125	415326	2.595797
chr1	370125	418617	2.6947740000000002
chr1	370666	415326	3.515246
chr1	370666	406389	4.219286
chr1	371712	383882	7.922262
chr1	371712	383882	7.711607000000001
chr1	371712	383882	7.1652190000000004
chr1	371712	383882	14.489958999999999
chr1	371712	383882	14.636026999999999
chr1	371712	383882	13.63039
chr1	371712	383882	15.172310000000001
chr1	371712	380240	17.536339
chr1	371712	380240	22.008741
chr1	370571	380240	13.847760999999998
chr1	370571	380240	12.200787
chr1	370666	382837	10.931567999999999
chr1	370666	382837	9.679808999999999
chr1	370666	382837	9.329324
chr1	370826	382837	9.212781
chr1	370666	383882	8.141231
chr1	370666	418617	5.977837
chr1	370666	418617	5.9539
chr1	370666	418617	5.900987000000001
chr1	370666	418617	5.8850169999999995
chr1	370666	418617	5.878218
chr1	370666	418617	5.982031
chr1	370666	418617	5.907947
chr1	370666	418617	6.023678
chr1	370666	418617	5.988855
chr1	370666	418617	5.9482040000000005
chr1	370666	418617	5.917339
chr1	370666	418617	5.938562999999999
chr1	370666	418617	6.103125
chr1	370666	418617	6.085555
chr1	370666	418617	6.3080110000000005
chr1	370666	418617	6.448044
chr1	370666	392136	6.6217820000000005
chr1	370666	392136	7.154953
chr1	370666	418617	6.345638
chr1	370666	418617	6.604756
chr1	370666	418617	6.5568610000000005
chr1	370666	418617	6.456201
chr1	370666	418617	6.452406
chr1	370666	418617	6.331759
chr1	370666	418617	6.539693
chr1	370666	418617	6.692577
chr1	370666	418617	6.672842
chr1	370666	418617	6.713871000000001
chr1	370666	418617	6.644715
chr1	370666	418617	7.236072999999999
chr1	370666	401654	9.085523
chr1	370666	401654	8.839507000000001
chr1	370666	401654	8.756957
chr1	394886	401654	10.614564999999999
chr1	394944	401654	17.346672
chr1	395047	401654	41.996853
chr1	370666	401654	16.86853
chr1	370571	401654	10.72385
chr1	370666	406389	5.79493
chr1	399586	406468	45.469592999999996
chr1	399586	407076	20.40542
chr1	399586	407109	13.856008
chr1	399586	407109	12.133443
chr1	399586	407109	6.808611999999999
chr1	401862	410615	10.511648
chr1	401862	410615	15.275815
chr1	401862	410615	14.479042999999999
chr1	406389	410615	17.073560999999998
chr1	406435	410615	17.574085
chr1	406440	410615	15.965213
chr1	406440	410615	19.824728
chr1	406440	410615	22.859742999999998
chr1	370571	418617	5.4552629999999995
chr1	370571	418617	5.268330000000001
chr1	370571	418617	4.782335
chr1	370571	418617	4.701258999999999
chr1	410126	415326	399.858765
chr1	410174	415326	399.971649
chr1	410495	415326	399.97497599999997
chr1	410126	420787	7.68478
chr1	410126	420787	6.770205000000001
chr1	410126	420787	5.309481
chr1	410126	423190	5.087196
chr1	410126	423190	6.046824
chr1	410126	423190	5.031263
chr1	370571	423190	4.529904
chr1	370571	424361	4.276283
chr1	370571	424361	4.107989
chr1	370571	424361	4.039753
chr1	370666	428720	3.6516550000000003
chr1	370571	428720	3.630551
chr1	370571	428720	3.547938
chr1	410126	427691	3.692429
chr1	415198	427691	6.994737
chr1	410126	427691	6.523182
chr1	410126	427691	8.106219
chr1	370571	428352	4.441822
chr1	370571	428352	4.835285
chr1	370571	428720	4.205763
chr1	370571	429076	4.192933
chr1	370571	429076	3.9253080000000002
chr1	370571	430555	3.5919550000000005
chr1	370571	456141	3.2893879999999998
chr1	370571	456141	3.2572810000000003
chr1	370125	430644	3.551575
chr1	370571	456141	3.242157
chr1	370125	435736	3.3282339999999997
chr1	370571	456141	3.258623
chr1	370571	456141	3.211989
chr1	370663	456141	3.20664
chr1	370663	456141	3.198682
chr1	429922	438023	3.6602639999999997
chr1	430555	438023	4.716532
chr1	430644	438023	4.669261
chr1	430644	438023	7.290868
chr1	407076	439161	3.4347870000000005
chr1	370826	439161	3.7109019999999995
chr1	370826	439161	3.852107
chr1	370826	439161	3.7341330000000004
chr1	436613	440275	4.620889
chr1	370571	440891	3.234845
chr1	438022	441078	4.481732
chr1	370571	456141	3.118462
chr1	370571	450232	3.1283830000000004
chr1	436988	443365	4.416334
chr1	370571	456141	3.067158
chr1	439789	446413	3.438372
chr1	440275	446413	4.352748
chr1	440275	446413	3.500712
chr1	440275	446413	5.1622
chr1	441078	447983	4.686571
chr1	370571	450232	3.36352
chr1	370571	450232	3.3570620000000004
chr1	370571	450232	3.3923620000000003
chr1	370571	450232	3.158874
chr1	370571	450232	3.2305479999999998
chr1	370571	450591	3.0978220000000003
chr1	370571	450591	3.222513
chr1	444880	450617	3.2867599999999997
chr1	444065	452842	4.360835
chr1	436613	472042	2.790784
chr1	447742	463315	3.044978
chr1	449955	463315	4.4979309999999995
chr1	450232	463315	5.115252
chr1	449955	463315	3.81051
chr1	444065	458468	4.914916000000001
chr1	444065	458468	4.429389
chr1	449955	463315	4.633405000000001
chr1	449955	463315	5.188354
chr1	449955	463315	3.12052
chr1	370125	557594	2.78923
chr1	456141	462625	6.992047
chr1	370125	559174	2.793853
chr1	370125	559174	2.80333
chr1	360984	559174	2.809961
chr1	361075	559174	2.809657
chr1	370125	559174	2.807798
chr1	370125	559174	2.8096419999999998
chr1	459411	463315	6.019337
chr1	459861	463315	11.14894
chr1	459411	463315	3.880329
chr1	370125	559174	2.759105
chr1	370125	559174	2.746888
chr1	370125	559174	2.7399080000000002
chr1	370125	559174	2.720459
chr1	370125	559174	2.721997
chr1	462431	466695	5.130367
chr1	462625	466695	5.521059999999999
chr1	462777	466695	6.146037000000001
chr1	463146	467479	7.187661
chr1	463146	467479	4.225236
chr1	370125	565012	2.733921
chr1	370125	565012	2.734396
chr1	465800	472042	2.811343
chr1	465800	472042	3.183641
chr1	370125	565012	2.719998
chr1	370125	565012	2.726772
chr1	370125	568076	2.735637
chr1	370125	568076	2.735662
chr1	370125	570059	2.741196
chr1	370185	570059	2.6850680000000002
chr1	370571	570059	2.647589
chr1	370640	570059	2.6343360000000002
chr1	370750	570059	2.601849
chr1	370826	570059	2.578976
chr1	467479	479647	2.898462
chr1	467479	479647	3.3832489999999997
chr1	462777	483882	3.4192709999999997
chr1	462777	483882	2.902661
chr1	462777	483882	2.9975509999999996
chr1	462777	483882	2.667943
chr1	462777	483882	2.36666
chr1	462777	483882	2.236063
chr1	462777	483882	2.041007
chr1	462777	574650	2.045455
chr1	462777	574650	2.0259720000000003
chr1	462777	574650	2.0153630000000002
chr1	462777	574650	2.012885
chr1	472043	476905	2.262588
chr1	462777	476905	2.941407
chr1	475687	574650	2.27695
chr1	475946	574650	2.477466
chr1	475946	576813	2.479379
chr1	475946	574650	2.350819
chr1	476327	576813	2.5521130000000003
chr1	476441	576813	2.895734
chr1	476381	574650	2.518694
chr1	476381	574650	2.474122
chr1	473329	484531	3.3163080000000003
chr1	473329	484531	5.742422
chr1	472791	484862	3.3484559999999997
chr1	472791	485770	2.828802
chr1	472791	485770	2.616084
chr1	480449	486322	4.4276860000000005
chr1	480449	486608	2.921035
chr1	462777	559174	2.416562
chr1	462777	559174	2.436654
chr1	462777	559174	2.465289
chr1	462777	586144	2.465905
chr1	462777	559174	2.458524
chr1	472791	495173	3.27124
chr1	472791	493335	4.057622
chr1	472791	495173	3.923467
chr1	484862	495128	3.829139
chr1	484531	495128	7.034209
chr1	489720	591428	3.3849669999999996
chr1	490680	501676	3.103718
chr1	491802	515398	3.4915019999999997
chr1	493334	501676	10.090119
chr1	493334	501676	5.531187999999999
chr1	494732	501676	17.108854
chr1	458320	501834	4.695233
chr1	458320	509883	2.879945
chr1	458320	509883	2.784468
chr1	462777	597803	2.619014
chr1	496429	509883	4.601368
chr1	496429	515398	4.724694
chr1	497588	515398	5.115645
chr1	496429	518612	3.558089
chr1	507232	518612	5.40038
chr1	509658	518612	24.861135
chr1	509868	518612	42.818893
chr1	509868	559174	3.817078
chr1	509868	559174	3.010738
chr1	509658	559174	2.662169
chr1	509868	559174	2.794108
chr1	462777	597803	2.3940900000000003
chr1	517143	523961	6.549599
chr1	517143	524083	3.228048
chr1	517143	525999	2.5833049999999997
chr1	462777	612189	2.268079
chr1	462777	612189	2.222676
chr1	520637	555547	2.577293
chr1	520637	555547	2.5445349999999998
chr1	462777	612189	2.1259200000000003
chr1	520637	555547	2.207671
chr1	520637	555547	2.370711
chr1	465800	612189	1.873388
chr1	526107	530420	2.498871
chr1	465800	627260	1.8877490000000001
chr1	465800	627260	1.9078389999999998
chr1	465800	627260	1.9252599999999997
chr1	525985	535209	3.0861680000000002
chr1	527838	559174	4.272219000000001
chr1	527838	559174	3.37068
chr1	527838	559174	3.6421040000000002
chr1	527838	559174	4.038291
chr1	527838	559174	3.8906650000000003
chr1	527838	559174	4.087966000000001
chr1	527838	559174	3.5095680000000002
chr1	527838	559174	3.6423339999999995
chr1	532145	547548	4.61085
chr1	527838	555547	3.381654
chr1	527838	555547	3.653479
chr1	527838	555547	3.127927
chr1	527838	555547	2.582548
chr1	527838	559174	2.3684119999999997
chr1	527838	559174	2.0963529999999997
chr1	527838	555547	2.018496
chr1	527838	555547	1.9245400000000001
chr1	527838	555547	1.76227
chr1	527838	559174	1.8184799999999999
chr1	543986	549914	2.125572
chr1	545466	549914	4.978637
chr1	543986	550522	1.826059
chr1	547649	553582	2.004416
chr1	548795	553582	2.998105
chr1	548809	553582	7.841728
chr1	548809	553582	2.656602
chr1	548809	553582	2.199904
chr1	548809	553582	1.672023
chr1	548809	553582	1.6523759999999998
chr1	548809	555547	1.668496
chr1	548809	555547	1.5020120000000001
chr1	548809	559174	1.377213
chr1	457456	652467	1.242228
chr1	457456	652467	1.217859
chr1	457456	652467	1.1785889999999999
chr1	518628	615315	1.1983979999999999
chr1	550522	561621	1.315292
chr1	550522	561621	1.415875
chr1	550522	561621	1.546132
chr1	552597	561621	1.740937
chr1	552597	563891	1.559274
chr1	552597	561621	1.797174
chr1	552597	561621	1.7434459999999998
chr1	552597	561621	2.152431
chr1	552597	561621	3.095791
chr1	552597	563891	2.9356299999999997
chr1	552597	564424	2.608272
chr1	552597	565012	2.0913150000000003
chr1	555547	612189	1.821216
chr1	557594	612189	2.4836549999999997
chr1	559174	612189	2.6026689999999997
chr1	561212	612189	2.479646
chr1	561212	612189	2.19537
chr1	561212	612189	2.5457799999999997
chr1	561212	591428	2.926723
chr1	561212	612189	2.065744
chr1	561212	612189	1.998702
chr1	552597	612189	1.999756
chr1	570059	591428	3.597797
chr1	574650	591428	2.263963
chr1	575640	591428	2.754769
chr1	552597	608569	2.0917939999999997
chr1	552597	608569	2.012997
chr1	552597	615315	1.8640430000000001
chr1	552597	615315	1.8207810000000002
chr1	550522	618634	1.7939450000000001
chr1	550522	618634	1.769062
chr1	550522	618634	1.766061
chr1	550522	618634	1.7178950000000002
chr1	550522	618634	1.719457
chr1	550522	618634	1.7295060000000002
chr1	550522	618634	1.748694
chr1	550522	618634	1.818921
chr1	550522	605727	1.8922729999999999
chr1	582332	596095	2.294449
chr1	550522	605727	1.886334
chr1	550522	618634	1.7975720000000002
chr1	550522	605727	1.869529
chr1	550522	605727	1.889299
chr1	550522	605727	1.9375790000000002
chr1	593485	608569	2.244339
chr1	594410	605727	5.003539
chr1	595155	605727	5.73456
chr1	595155	605727	8.357989
chr1	595155	605727	2.6127740000000004
chr1	550522	618634	1.867541
chr1	550522	618634	1.7942080000000002
chr1	550522	618634	1.7352610000000002
chr1	599301	627421	1.913431
chr1	599301	627421	2.839509
chr1	599301	627421	2.2698549999999997
chr1	599301	618634	4.266905
chr1	599301	618634	4.02233
chr1	599301	621073	3.963428
chr1	599301	621073	5.027812
chr1	599301	620479	3.679192
chr1	599301	620582	3.10324
chr1	599301	622546	2.58963
chr1	581509	621761	2.412989
chr1	581509	628766	1.9710279999999998
chr1	581509	637431	1.9121540000000001
chr1	612802	627260	1.9915580000000002
chr1	581509	637431	1.895368
chr1	550522	659279	1.8676720000000002
chr1	550522	659279	1.9128630000000002
chr1	550522	659279	1.965638
chr1	550522	659279	2.003739
chr1	550522	659279	2.0628830000000002
chr1	550522	659279	2.055619
chr1	550522	659279	2.1240509999999997
chr1	550522	659279	2.079132
chr1	612802	635904	2.32213
chr1	550522	659279	2.067499
chr1	550522	659279	2.071375
chr1	576813	637431	2.225293
chr1	550522	635904	2.858523
chr1	550522	635904	3.3127370000000003
chr1	550522	635955	3.05577
chr1	576813	637431	2.434406
chr1	550522	660477	2.1079060000000003
chr1	576813	637431	2.634178
chr1	550522	660477	2.047528
chr1	550522	660477	2.0952990000000002
chr1	550522	660477	2.124716
chr1	550522	660477	2.037448
chr1	550522	660477	2.088722
chr1	550522	660477	2.2328959999999998
chr1	550522	660477	2.214866
chr1	550522	660477	2.1493759999999997
chr1	550522	657650	2.2063490000000003
chr1	543986	660477	2.1293740000000003
chr1	550522	657650	2.220327
chr1	550522	657650	2.351665
chr1	550522	650478	2.525178
chr1	639148	649557	6.418275
chr1	639148	649557	5.396701
chr1	550522	650478	3.530579
chr1	550522	654295	2.5897759999999996
