Chr	Start	End	Omega
chr1	255457	310371	4.053386
chr1	251844	310340	3.348524
chr1	251844	310340	3.041412
chr1	256470	266507	5.685637
chr1	256470	266507	6.409351
chr1	256470	267088	3.082764
chr1	251844	310340	2.8380400000000003
chr1	256470	271187	2.847138
chr1	251844	310340	2.726454
chr1	251844	310340	2.65892
chr1	251844	310340	2.672329
chr1	251844	310340	2.626509
chr1	251844	310340	2.441392
chr1	251844	310340	2.468989
chr1	251844	310340	2.517954
chr1	265647	291213	2.820872
chr1	272802	291213	2.968832
chr1	272802	291213	3.762286
chr1	272802	291213	4.140996
chr1	272802	291213	3.8736370000000004
chr1	272802	291213	3.1809580000000004
chr1	272802	291213	3.073689
chr1	272802	291213	3.453825
chr1	280436	291213	3.898199
chr1	281695	291213	4.746671
chr1	281695	291213	4.63127
chr1	281695	291213	5.253615
chr1	282637	291769	5.24343
chr1	282637	291769	5.411991
chr1	282637	291213	4.9900400000000005
chr1	282637	291213	5.781907
chr1	251844	310340	2.332551
chr1	203084	374660	2.286
chr1	203084	374660	2.29694
chr1	289863	386671	2.3275900000000003
chr1	289863	386671	2.5019080000000002
chr1	289863	374660	2.7105799999999998
chr1	289863	374660	2.882821
chr1	289863	374660	2.9773490000000002
chr1	289863	374660	3.078339
chr1	289863	374660	3.1303240000000003
chr1	289863	374660	3.0909259999999996
chr1	289863	374660	3.065338
chr1	289863	374660	3.0467
chr1	290773	310340	3.225269
chr1	290813	310340	4.496752
chr1	291033	310340	4.649625
chr1	291150	310340	4.84052
chr1	291213	310340	5.084537999999999
chr1	291266	310340	5.406417
chr1	291558	310340	5.818556
chr1	291740	310340	6.584042999999999
chr1	291266	310340	5.242292
chr1	291266	310340	4.850818
chr1	291266	310340	4.608541000000001
chr1	291266	310340	6.1153699999999995
chr1	291266	309235	6.962727
chr1	291266	309235	5.163256
chr1	291266	310340	4.198909
chr1	291266	310340	3.562975
chr1	291266	310340	3.725
chr1	291266	310340	3.6046199999999997
chr1	289863	374660	2.806962
chr1	289863	374660	2.638983
chr1	251844	374660	2.561214
chr1	251844	374660	2.5437540000000003
chr1	251844	374660	2.528172
chr1	251844	374660	2.51438
chr1	251844	374660	2.502309
chr1	251844	374660	2.491858
chr1	249241	374660	2.476795
chr1	249241	374660	2.467382
chr1	249241	374660	2.464683
chr1	249241	374660	2.463172
chr1	249241	374660	2.4643029999999997
chr1	249241	374660	2.4666740000000003
chr1	249241	374660	2.438111
chr1	249241	374660	2.442338
chr1	249241	374660	2.447739
chr1	249241	374660	2.454329
chr1	249241	374660	2.471047
chr1	249241	374660	2.481177
chr1	302262	309817	2.611806
chr1	249241	374660	2.4925
chr1	249241	374660	2.469497
chr1	249241	374660	2.487532
chr1	249241	374660	2.527417
chr1	249241	374660	2.5493259999999998
chr1	289863	318212	2.586766
chr1	289863	318212	3.150627
chr1	297059	314169	3.6505690000000004
chr1	297059	314169	4.646637
chr1	297059	314169	5.861095
chr1	302262	313046	9.395978
chr1	302262	314169	9.294972
chr1	302262	314169	9.606545
chr1	297059	314169	8.347341
chr1	297059	314169	6.316406
chr1	297059	314169	4.833951
chr1	297059	318212	4.517982
chr1	297059	318212	4.558603
chr1	297059	314254	7.403510000000001
chr1	297059	314441	6.701008
chr1	297059	321147	4.749591000000001
chr1	297059	321147	4.5939559999999995
chr1	297059	321147	4.224862
chr1	297059	321147	3.970057
chr1	297059	321147	3.9071279999999997
chr1	297059	321147	3.8645050000000003
chr1	297059	321147	3.8519620000000003
chr1	297059	321147	3.550294
chr1	297059	321147	3.5187699999999995
chr1	297059	321147	3.7417730000000002
chr1	297059	321147	4.0628839999999995
chr1	297059	325557	3.125783
chr1	297059	325557	2.7738110000000002
chr1	271187	374660	2.717241
chr1	271187	374660	2.655753
chr1	313586	374660	2.761088
chr1	313586	374660	3.153921
chr1	314826	374660	3.257377
chr1	315265	374660	3.4020129999999997
chr1	315265	374660	3.542437
chr1	315265	374660	3.6406389999999997
chr1	315265	374660	3.785568
chr1	316773	374660	4.279332
chr1	316773	374660	4.289171
chr1	316773	374660	4.4922379999999995
chr1	316787	374660	4.551003
chr1	316787	374660	4.803554
chr1	314956	323523	8.360930999999999
chr1	314956	323720	6.792619
chr1	314956	324109	6.003749
chr1	314956	324109	6.7640899999999995
chr1	314956	324184	5.51741
chr1	314956	325557	4.862939
chr1	315265	374660	4.165596
chr1	315265	374660	4.105773
chr1	315265	374660	4.144734
chr1	315265	374660	4.104524
chr1	323720	360218	4.57607
chr1	315265	374660	3.8720769999999995
chr1	315265	374660	3.840604
chr1	315265	374660	3.778692
chr1	315265	374660	3.763385
chr1	314826	374660	3.657549
chr1	314826	374660	3.65895
chr1	314826	374660	3.636887
chr1	314826	374660	3.6803769999999996
chr1	314826	374660	3.838215
chr1	360529	374660	4.309787
chr1	361075	374660	6.063143
chr1	361175	374660	6.06382
chr1	361075	374660	5.358836
chr1	361075	374660	4.744145
chr1	361075	374660	4.213089
chr1	361075	374660	4.136032
chr1	314826	374660	3.911061
chr1	314826	374660	3.882321
chr1	314826	374660	3.905361
chr1	314826	374660	3.847772
chr1	314826	374660	3.878256
chr1	314826	374660	3.8784730000000005
chr1	314826	374660	3.8834199999999996
chr1	364330	369625	7.597883
chr1	364422	369625	11.990914
chr1	313586	374660	3.634039
chr1	313586	374660	3.6209870000000004
chr1	313586	374660	3.605601
chr1	313586	374660	3.603032
chr1	313586	374660	3.6148559999999996
chr1	313586	374660	3.5943629999999995
chr1	314826	374660	3.628803
chr1	313586	374660	3.201547
chr1	313586	374660	3.167064
chr1	314826	374660	3.2398029999999998
chr1	315265	374660	3.3259239999999997
chr1	315265	374660	2.8639759999999996
chr1	315265	374660	2.713875
chr1	315265	374660	2.752982
chr1	315265	374660	2.67446
chr1	316773	374660	2.691463
chr1	361075	374660	2.794752
chr1	361075	374660	2.689824
chr1	323720	374660	2.457377
chr1	361075	374660	2.286567
chr1	368558	374660	2.107998
chr1	369942	374660	2.0694060000000003
chr1	370144	374660	2.104275
chr1	370243	374660	2.226181
chr1	370243	374660	1.9370880000000001
chr1	370243	374660	1.727164
chr1	370243	374660	1.6417
chr1	370243	374660	1.602727
chr1	370243	374660	1.498235
chr1	370243	374660	1.437266
chr1	370243	374660	1.356355
chr1	289863	471081	1.265539
chr1	289863	471081	1.262709
chr1	289863	472043	1.264597
chr1	289863	472043	1.262137
chr1	289863	472043	1.258027
chr1	289863	472043	1.254988
chr1	289863	472043	1.25695
chr1	289863	472043	1.256227
chr1	289863	472043	1.257132
chr1	289863	472043	1.26207
chr1	289863	472043	1.268612
chr1	289863	472043	1.281217
chr1	289863	472791	1.2904579999999999
chr1	289863	472791	1.2979530000000001
chr1	297059	472791	1.324511
chr1	363053	472791	1.345417
chr1	363053	472791	1.377048
chr1	368474	472791	1.412052
chr1	368474	472791	1.431347
chr1	368474	472791	1.4724469999999998
chr1	368474	472791	1.533023
chr1	368474	472791	1.636825
chr1	368474	472791	1.665619
chr1	368474	472791	1.727008
chr1	368474	472791	1.759734
chr1	368474	472791	1.8172099999999998
chr1	370666	387657	1.8576130000000002
chr1	370666	387657	2.027829
chr1	371269	387657	2.431173
chr1	371269	387657	2.662435
chr1	371269	387657	3.479121
chr1	371269	387657	4.254913
chr1	373475	379356	7.868664999999999
chr1	372906	379442	6.836925
chr1	371269	381717	6.389412999999999
chr1	371269	381717	5.974833
chr1	371269	381717	5.622091
chr1	371269	381717	5.577012
chr1	371269	381717	5.836633
chr1	371269	381717	5.486165
chr1	371269	381717	5.686992
chr1	371269	381717	6.440992
chr1	371269	381717	6.422726
chr1	371269	381717	5.662458
chr1	371269	381717	5.160089
chr1	371269	381717	5.03178
chr1	371269	381717	4.649001999999999
chr1	371269	381717	4.710089
chr1	371269	381717	4.811039
chr1	371269	381894	4.639882
chr1	371269	382065	4.372396
chr1	371269	382065	4.329874
chr1	371269	382065	4.331645
chr1	370666	427956	3.86177
chr1	370666	427956	3.748021
chr1	370666	427956	3.7120849999999996
chr1	370666	427956	3.652646
chr1	370666	479647	3.6329290000000003
chr1	370666	479948	3.633287
chr1	370666	479948	3.6371660000000006
chr1	370666	479948	3.6726730000000005
chr1	370666	479948	3.686642
chr1	371269	385795	3.8805980000000004
chr1	371269	385832	3.824339
chr1	370666	479948	3.745542
chr1	370666	479948	3.7449760000000003
chr1	370666	479948	3.7453190000000003
chr1	370666	479948	3.7471129999999997
chr1	370666	479948	3.751498
chr1	370666	479948	3.805849
chr1	370666	479948	3.837935
chr1	370666	479948	3.873485
chr1	370666	479948	3.8636839999999997
chr1	370666	479948	3.9027629999999998
chr1	370666	479948	3.9456860000000002
chr1	381894	389490	4.867609
chr1	381894	389490	5.65644
chr1	385832	388588	8.010893
chr1	381894	389377	6.552942
chr1	381894	389490	6.139025
chr1	381894	389377	8.648186
chr1	370666	479948	4.118684
chr1	370666	479948	4.096718
chr1	371269	392184	4.628695
chr1	371269	392856	4.324532
chr1	371269	392856	4.1317129999999995
chr1	371269	392856	4.128033
chr1	370666	479948	4.045995
chr1	370666	479948	3.960812
chr1	370666	479948	3.973531
chr1	370666	479948	3.989756
chr1	370666	479948	3.970582
chr1	370666	479948	3.9661839999999997
chr1	371269	401862	5.596966
chr1	370666	403065	4.781975
chr1	370666	479948	3.963593
chr1	371269	406250	4.629201999999999
chr1	370666	479948	3.973091
chr1	370666	479948	3.93604
chr1	370666	479948	3.8555589999999995
chr1	371269	407149	4.0237099999999995
chr1	370666	479948	3.8137879999999997
chr1	370666	407149	3.979545
chr1	370666	407711	3.898313
chr1	370666	407711	5.144382
chr1	370666	415227	3.9695669999999996
chr1	370666	479948	3.6270870000000004
chr1	370666	479948	3.560836
chr1	370666	479948	3.386996
chr1	370666	479948	3.289658
chr1	370666	479948	3.2898330000000002
chr1	370666	479948	3.245864
chr1	370666	479948	3.2181990000000003
chr1	370666	479948	3.177636
chr1	370666	479948	3.192997
chr1	370666	479948	3.1504
chr1	370666	479948	3.169045
chr1	370666	479948	3.132022
chr1	370666	479948	3.0979240000000003
chr1	370666	479948	3.074076
chr1	370666	479948	3.056388
chr1	370666	479948	3.041295
chr1	370666	479948	3.037432
chr1	370666	479948	3.007289
chr1	370666	477947	2.980312
chr1	370666	477947	2.956254
chr1	370666	477947	2.930934
chr1	370666	477947	2.920467
chr1	424103	429636	5.415806
chr1	424103	429636	5.884576
chr1	424103	429817	5.0610919999999995
chr1	407711	429817	2.9753580000000004
chr1	370666	477947	2.944766
chr1	370666	477947	2.952065
chr1	370666	477947	2.920689
chr1	370666	477947	2.930161
chr1	370666	477947	2.975619
chr1	370666	477947	2.941815
chr1	370666	477947	2.9110110000000002
chr1	370666	477947	2.941929
chr1	370666	477947	2.9106259999999997
chr1	370666	477947	2.882289
chr1	370666	477947	2.910671
chr1	370666	477947	2.881532
chr1	370666	477947	2.922756
chr1	370666	477947	2.888758
chr1	370571	477947	2.924416
chr1	370666	444065	3.2244490000000003
chr1	370666	444065	3.3185160000000002
chr1	370666	444880	3.2938949999999996
chr1	370571	444926	3.7907129999999998
chr1	436811	463970	3.232185
chr1	436811	463970	3.414671
chr1	440086	463970	4.379375
chr1	440275	463970	3.453525
chr1	440356	448899	2.987625
chr1	436666	463970	2.95986
chr1	436666	463970	3.063957
chr1	440275	463970	3.338919
chr1	446413	463315	8.482924
chr1	447417	463970	4.840586
chr1	447417	463970	5.2131419999999995
chr1	447417	463970	4.0289
chr1	446413	463970	4.347565
chr1	446413	463970	4.539827
chr1	446413	463970	4.098522
chr1	446413	463970	3.9158169999999997
chr1	446413	463970	3.871197
chr1	447417	463970	4.061275
chr1	446413	463970	3.007457
chr1	370571	559605	2.6456180000000002
chr1	370571	560579	2.655288
chr1	370571	560579	2.641971
chr1	370571	561481	2.648241
chr1	370571	561907	2.6578009999999996
chr1	370571	561907	2.632836
chr1	370571	561907	2.609585
chr1	370571	561907	2.587999
chr1	370571	561907	2.568045
chr1	370571	561907	2.517636
chr1	370571	563031	2.475261
chr1	370571	563031	2.451293
chr1	370571	563031	2.452599
chr1	461962	466738	2.827887
chr1	461962	466738	3.0411580000000002
chr1	461962	466738	5.867035
chr1	461962	467932	3.5652209999999998
chr1	461962	470793	2.850825
chr1	461962	472025	2.667781
chr1	463970	472791	2.586062
chr1	464616	472791	4.326206
chr1	464741	476381	2.611011
chr1	370849	564616	2.339114
chr1	370925	564616	2.3164119999999997
chr1	371003	564616	2.289024
chr1	371111	563031	2.2869080000000004
chr1	371169	563031	2.282352
chr1	371269	563031	2.279894
chr1	371304	563031	2.255544
chr1	371402	563031	2.195618
chr1	371560	563031	2.160411
chr1	371612	563031	2.148805
chr1	371712	563031	2.1030599999999997
chr1	459411	473928	2.100885
chr1	372133	563031	1.990099
chr1	372204	563031	1.979989
chr1	372220	563031	1.9699740000000001
chr1	372298	563031	1.9502119999999998
chr1	372408	563031	1.919477
chr1	372471	563031	1.9100409999999999
chr1	372524	563031	1.900711
chr1	372629	563031	1.855673
chr1	372683	563031	1.8300349999999999
chr1	372767	563031	1.8055080000000001
chr1	470793	477839	1.894031
chr1	459411	489730	1.8262639999999999
chr1	472042	477531	3.538733
chr1	459411	489730	1.974486
chr1	459411	489730	1.968563
chr1	459411	489730	2.051377
chr1	459411	489730	2.4809900000000003
chr1	459411	489730	2.417138
chr1	459411	489730	2.824861
chr1	459411	489730	2.977815
chr1	459411	489730	3.8470239999999998
chr1	459411	489730	3.5616410000000003
chr1	459411	489730	3.3456930000000003
chr1	459411	489730	3.651129
chr1	459411	489730	4.143838
chr1	459411	489730	5.677104
chr1	459411	495814	2.894072
chr1	459411	517005	2.362955
chr1	484456	498584	3.294514
chr1	485218	498584	2.398519
chr1	459411	511648	2.5646310000000003
chr1	459411	517005	2.365469
chr1	459411	508318	3.30125
chr1	459411	508318	3.1533759999999997
chr1	459411	511648	3.038548
chr1	485218	511648	3.947136
chr1	485218	513897	2.624311
chr1	459411	517005	2.470196
chr1	459411	518541	2.318289
chr1	499046	560579	2.325613
chr1	499046	560579	2.434929
chr1	499046	556949	2.298145
chr1	459411	518541	2.320386
chr1	459411	518541	2.353725
chr1	459411	518541	2.379489
chr1	459411	519107	2.094865
chr1	458320	545466	1.964519
chr1	458320	545466	1.9637099999999998
chr1	458320	545466	1.96738
chr1	517005	545466	3.7817410000000002
chr1	517005	525999	2.696319
chr1	517666	525999	2.855355
chr1	518436	525999	4.5250129999999995
chr1	518541	525999	5.33284
chr1	519107	525999	2.191601
chr1	450617	526480	1.9119240000000002
chr1	450617	526519	1.7519959999999999
chr1	450617	526534	1.72934
chr1	524127	527838	5.150176999999999
chr1	525423	545466	2.017503
chr1	525423	548401	1.9843119999999999
chr1	525999	548795	1.995027
chr1	525423	548401	1.8909490000000002
chr1	525423	548401	2.067913
chr1	525423	548401	2.546583
chr1	526480	548401	5.456142
chr1	526480	548401	2.9898990000000003
chr1	526480	548795	2.048658
chr1	532223	551758	1.589674
chr1	532223	551758	1.580924
chr1	546820	551758	2.4522939999999998
chr1	546883	551758	2.279593
chr1	546883	551758	2.231337
chr1	546883	551758	2.306685
chr1	545891	552600	1.5399180000000001
chr1	459411	610440	1.512312
chr1	545891	556949	1.560832
chr1	550522	553801	2.089934
chr1	550522	552929	4.599908999999999
chr1	550522	553801	2.811785
chr1	549393	558326	1.8451970000000002
chr1	550522	558326	1.7053939999999999
chr1	459411	610440	1.5597159999999999
chr1	552040	623201	1.631194
chr1	550522	559011	1.588752
chr1	552040	623201	1.632231
chr1	552040	623201	1.756213
chr1	552040	623201	1.779043
chr1	552040	623201	1.829549
chr1	552040	623201	1.750518
chr1	552040	623201	1.867101
chr1	552040	623201	2.011922
chr1	552040	605727	2.207057
chr1	552040	605727	2.279718
chr1	552040	605727	2.1909400000000003
chr1	559174	605727	2.265962
chr1	559174	605727	2.565823
chr1	559174	605727	3.014178
chr1	559174	605727	2.763977
chr1	552040	605727	2.9053709999999997
chr1	552040	605727	3.3660099999999997
chr1	552040	605727	3.3424690000000004
chr1	552040	605727	3.257225
chr1	552040	605727	3.420437
chr1	552040	605727	3.3756660000000003
chr1	552040	605727	3.2823230000000003
chr1	552040	605727	3.2531939999999997
chr1	552040	605727	3.2966879999999996
chr1	552040	605727	3.809649
chr1	552040	605727	4.083949
chr1	552040	605727	3.979799
chr1	573336	591428	5.043539
chr1	575403	591428	4.57849
chr1	552040	605727	3.948514
chr1	575403	591428	4.305358
chr1	552040	605727	3.094861
chr1	552040	605727	2.59955
chr1	519107	605727	2.270364
chr1	519107	605727	2.113197
chr1	519107	598965	1.9888810000000001
chr1	519107	597528	1.9449900000000002
chr1	519107	597528	2.0089639999999997
chr1	526480	597528	2.200597
chr1	584398	597803	2.152425
chr1	519107	598965	1.8598560000000002
chr1	519107	598965	1.8992419999999999
chr1	519107	599301	1.535787
chr1	591428	641261	1.525113
chr1	595069	641261	1.5385950000000002
chr1	519107	600219	1.392711
chr1	596095	641261	1.5353860000000001
chr1	595069	641261	1.401149
chr1	595069	641261	1.336023
chr1	595069	639558	1.467175
chr1	595069	639558	1.462897
chr1	581603	639558	1.488752
chr1	581603	639558	1.550453
chr1	584398	608178	1.8297619999999999
chr1	584398	612219	1.8454529999999998
chr1	584398	610440	2.453853
chr1	584398	612219	2.086199
chr1	602387	622546	2.0924259999999997
chr1	604362	622546	3.11559
chr1	605727	622546	3.058839
chr1	606609	622546	5.607012
chr1	606609	622546	2.572277
chr1	606609	622546	2.2564439999999997
chr1	581603	639558	1.9427400000000001
chr1	581603	639558	1.915659
chr1	581603	639558	1.907943
chr1	581603	646179	1.924475
chr1	581603	646179	1.966503
chr1	581603	646179	2.0293419999999998
chr1	584398	646179	2.146302
chr1	584398	646179	2.2090110000000003
chr1	584398	646179	2.330653
chr1	584398	646179	2.493141
chr1	610542	636188	3.496768
chr1	610542	636188	3.909987
chr1	618101	636188	4.860628
chr1	584398	636188	3.7117690000000003
chr1	584398	636188	3.1970400000000003
chr1	579895	635904	4.734998
chr1	579895	635955	4.079422
chr1	578653	636188	3.26479
chr1	579895	672465	2.292757
chr1	579895	672465	2.184438
chr1	579895	672465	2.095631
chr1	579895	672465	2.023749
chr1	578653	734470	2.010179
chr1	578653	734470	2.099843
chr1	578653	734470	2.172666
chr1	578653	734470	2.175426
chr1	578653	734470	2.1864369999999997
chr1	578653	734470	2.205788
chr1	635195	645054	2.735541
chr1	578653	734470	2.316593
chr1	635195	655422	3.400146
chr1	627260	655422	3.223591
chr1	627260	655422	2.549787
chr1	584398	744489	2.481738
chr1	627260	655422	4.542305000000001
chr1	627260	655422	3.222253
chr1	584398	746350	2.626693
chr1	584398	746350	2.6649130000000003
chr1	584398	746350	2.628307
chr1	584398	746350	2.657427
chr1	584398	746350	2.683655
chr1	584398	746350	2.632911
chr1	584398	746350	2.593
chr1	584398	746350	2.563185
chr1	584398	746350	2.542922
chr1	584398	746350	2.580722
chr1	584398	746350	2.628732
chr1	584398	746380	2.615585
chr1	584398	746380	2.6230599999999997
chr1	584398	746350	2.581762
chr1	584398	746350	2.581045
chr1	584398	746350	2.582867
chr1	584398	746350	2.594003
chr1	584398	746380	2.614842
chr1	584398	746350	2.5787400000000003
chr1	584398	746350	2.5525330000000004
chr1	610542	743460	2.599488
chr1	667763	674900	2.703424
chr1	667763	675646	3.4622370000000005
chr1	610542	743460	2.749584
chr1	610542	743460	2.747818
chr1	610542	743460	2.762168
chr1	671851	743460	3.052325
chr1	672465	743460	3.4170190000000003
chr1	610542	743460	2.7456169999999998
chr1	610542	743460	2.863657
chr1	610542	746350	2.807985
chr1	655824	686715	3.619786
chr1	610542	746350	2.913328
chr1	610542	746350	2.902489
chr1	678961	743460	3.22193
chr1	679225	743460	3.668131
chr1	680027	743460	4.403322
chr1	680027	743460	3.6836089999999997
chr1	680027	743460	4.111669
chr1	680027	743460	3.8500660000000004
chr1	680027	743460	3.2103099999999998
chr1	672465	743460	2.811772
chr1	610542	756514	2.680287
chr1	610542	756514	2.658493
chr1	610542	756514	2.6501069999999998
chr1	610542	756514	2.65029
chr1	672465	746350	2.660733
chr1	615315	756514	2.446828
chr1	615315	756514	2.586626
chr1	615315	756514	2.404266
chr1	615315	756514	2.425374
chr1	615315	761487	2.272856
chr1	616880	771654	2.253653
chr1	616880	771654	2.253205
chr1	616880	771654	2.2688040000000003
chr1	616880	771654	2.152275
chr1	617247	771654	2.136729
chr1	617247	771654	2.037111
chr1	617384	771654	2.023254
chr1	617879	771654	2.010615
chr1	618064	773039	1.8469330000000002
chr1	618064	773039	1.8356669999999997
chr1	618064	773039	1.795059
chr1	621761	773039	1.790252
chr1	621488	802319	1.7349259999999997
chr1	621488	802319	1.7236049999999998
chr1	621488	802319	1.680016
chr1	717913	743460	1.675079
chr1	717913	743087	1.976
chr1	621761	802319	1.5983180000000001
chr1	627260	802319	1.5930030000000002
chr1	627260	802319	1.5639290000000001
chr1	627260	802319	1.541691
chr1	627421	802319	1.520733
chr1	628766	802319	1.5046540000000002
chr1	628766	802319	1.490081
chr1	635195	802319	1.483682
chr1	635195	802319	1.487527
chr1	635195	802319	1.48022
chr1	635195	802319	1.479352
chr1	635195	802319	1.485007
chr1	635195	802319	1.497398
chr1	635195	802319	1.4991889999999999
chr1	721202	736816	1.707672
chr1	635195	833038	1.4998799999999999
chr1	635195	833038	1.523585
chr1	695520	761487	1.596639
chr1	695520	773039	1.574
chr1	733163	756514	1.618663
chr1	671373	837256	1.6340700000000001
chr1	671373	837302	1.681482
chr1	673297	837447	1.759755
chr1	672465	837556	1.964741
chr1	733163	837606	2.041803
chr1	733163	837669	2.096969
chr1	672465	837773	2.196111
chr1	672465	837845	2.266902
chr1	672465	838299	2.36095
chr1	672465	838299	2.429295
chr1	672465	838299	2.507574
chr1	678961	838299	2.607171
chr1	737726	743856	6.582069000000001
chr1	737726	744489	3.3151610000000002
chr1	743087	838299	4.214377
chr1	743460	838299	4.896465
chr1	743851	838299	4.7470870000000005
chr1	743851	756514	4.783452
chr1	712571	763475	3.030759
chr1	712199	763475	2.727537
chr1	712571	763475	2.868619
chr1	712199	763475	2.6187560000000003
chr1	712199	802209	2.4850369999999997
chr1	716785	825545	2.424134
chr1	716785	825545	2.40815
chr1	716785	825545	2.420973
chr1	712199	763475	2.5042560000000003
chr1	750464	766619	3.063457
