Chr	StartPos	EndPos	Likelihood
chr1	234064	234102	0.0
chr1	234102	234746	0.0
chr1	234064	234746	0.0
chr1	234746	235377	0.0
chr1	235377	235448	0.0
chr1	235448	235459	0.0
chr1	235459	235756	0.0
chr1	235448	235756	0.0
chr1	235756	236234	0.0
chr1	236234	236299	0.0
chr1	236299	236496	0.0
chr1	236496	236568	0.0
chr1	236568	237156	0.0
chr1	236568	237175	0.0
chr1	237175	237337	0.0
chr1	237337	237492	0.0
chr1	237492	238064	0.0
chr1	238064	239755	0.0
chr1	238064	239723	0.0
chr1	239755	239987	0.0
chr1	239755	239989	0.0
chr1	239989	240163	0.0
chr1	239987	240163	0.0
chr1	240163	240677	0.0
chr1	240163	240663	0.0
chr1	240677	240814	0.0
chr1	240814	240947	0.0
chr1	240947	241013	0.0
chr1	241013	241115	0.0
chr1	241115	242186	0.0
chr1	242186	242879	0.0
chr1	242879	243325	0.0
chr1	243325	246386	0.0
chr1	246386	250473	0.0
chr1	250473	251615	0.0
chr1	251615	253409	0.0
chr1	253409	254092	0.0
chr1	253409	254031	0.0
chr1	254031	254092	0.0
chr1	254092	256470	0.0
chr1	254031	256470	0.0
chr1	256470	259447	0.1001808
chr1	256470	259447	0.0
chr1	256470	259447	0.5575324
chr1	259447	260633	0.0
chr1	259447	260577	0.0
chr1	260577	260633	0.0
chr1	260633	269725	0.0
chr1	260633	269378	0.0
chr1	260633	269072	0.0
chr1	260633	269485	0.0
chr1	260577	269072	0.0
chr1	269072	269378	0.0
chr1	269378	269485	0.0
chr1	269485	269725	0.0
chr1	269725	269925	0.0
chr1	269925	270889	0.0
chr1	270889	272365	0.0
chr1	270889	272365	0.1411878
chr1	272365	272685	0.0
chr1	272685	275549	0.0
chr1	275549	276270	0.0
chr1	276270	280436	0.0
chr1	276270	280632	0.0
chr1	280436	280632	0.0
chr1	280632	281292	0.0
chr1	281292	281504	0.0
chr1	281504	282601	0.0
chr1	282601	283362	0.0
chr1	283362	283398	0.0
chr1	283410	283506	0.0
chr1	283506	283629	0.1035766
chr1	283506	283625	0.0
chr1	283632	283640	0.0
chr1	283694	283745	0.0
chr1	283768	283776	0.0
chr1	283835	283838	0.0
chr1	283871	284166	0.0
chr1	283852	284166	0.0
chr1	283832	284166	0.0
chr1	284229	284232	0.4162623
chr1	284292	284298	0.0
chr1	284331	285449	0.0
chr1	284304	285449	0.0
chr1	284292	285449	0.0
chr1	284325	285449	0.0
chr1	284247	285449	0.0
chr1	284266	285449	0.0
chr1	285449	286430	0.0
chr1	286430	286594	0.0
chr1	286594	286806	0.0
chr1	286806	287653	0.0
chr1	287653	288474	0.0
chr1	288474	289889	0.0
chr1	288474	289906	0.0
chr1	288474	289962	0.0
chr1	288474	289929	0.0
chr1	288474	289868	0.0
chr1	288474	289877	0.0
chr1	288474	289863	0.0
chr1	289863	289868	0.0
chr1	289929	289962	0.0
chr1	289962	290010	0.0
chr1	290010	290160	0.0
chr1	290160	290310	0.0
chr1	290310	290346	0.0
chr1	290376	290421	0.0
chr1	290421	290773	0.0
chr1	290773	290813	0.0
chr1	290813	291033	0.0
chr1	291033	291150	0.0
chr1	291150	291213	0.0
chr1	291213	293109	0.0
chr1	291150	293109	0.0
chr1	293109	293504	0.0
chr1	293504	293752	0.0
chr1	293752	294631	0.0
chr1	293752	294592	0.0
chr1	294631	294729	0.0
chr1	294729	294984	0.0
chr1	294984	295861	0.0
chr1	295861	296281	0.0
chr1	296281	296471	0.0
chr1	296471	296530	0.0
chr1	296551	296574	0.0
chr1	296611	296658	0.0
chr1	296658	297059	0.0
chr1	297059	297477	0.0
chr1	297477	297587	0.0
chr1	297587	297948	0.0
chr1	297948	299429	0.0
chr1	299429	299773	0.0
chr1	299773	300543	0.0
chr1	300543	301378	0.0
chr1	301378	301723	0.0
chr1	301723	302262	0.0
chr1	301723	302256	0.0
chr1	302256	302262	0.0
chr1	302313	302362	0.0
chr1	302371	302407	0.0
chr1	302431	302506	0.0
chr1	302506	302551	0.0
chr1	302551	302701	0.0
chr1	302701	303032	0.0
chr1	303032	303170	0.0
chr1	303170	304956	0.0
chr1	304956	305152	0.0
chr1	305152	306019	0.0
chr1	306019	306851	0.0
chr1	306019	306851	0.4008472
chr1	306851	308652	0.0
chr1	308652	309119	0.0
chr1	309119	313182	0.0
chr1	309119	313223	0.0
chr1	309119	313065	0.0
chr1	309119	312996	0.0
chr1	309119	312921	0.0
chr1	309119	313161	0.0
chr1	309119	312956	0.0
chr1	309119	313041	0.0
chr1	312921	312956	0.0
chr1	312996	313041	0.0
chr1	313065	313161	0.0
chr1	313182	313221	0.0
chr1	313263	313332	0.0
chr1	313335	313581	0.0
chr1	313332	313581	0.0
chr1	313581	314590	0.0
chr1	313581	314614	0.0
chr1	313581	314570	0.0
chr1	314570	314590	0.0
chr1	314626	314790	0.0
chr1	314614	314790	0.0
chr1	314809	314956	0.0
chr1	314977	314989	0.0
chr1	315010	315145	0.0
chr1	315166	315201	0.0
chr1	315201	315265	0.0
chr1	315297	316222	0.0
chr1	315265	316222	0.0
chr1	315291	316222	0.0
chr1	316222	316787	0.0
chr1	316787	317072	0.0
chr1	317072	317291	0.0
chr1	317291	317480	0.0
chr1	317480	317672	0.0
chr1	317730	318146	0.0
chr1	318146	318203	0.0
chr1	318212	318569	0.0
chr1	318203	318569	0.0
chr1	318569	318773	0.0
chr1	318773	319042	0.0
chr1	319042	319619	0.3962745
chr1	319042	319619	0.0
chr1	319619	321141	0.0
chr1	321141	322048	0.6116081
chr1	321141	322048	0.0
chr1	322048	322533	0.0
chr1	322533	323844	0.0
chr1	323844	323998	0.0
chr1	324025	324064	0.0
chr1	324091	324112	0.0
chr1	324112	324172	0.0
chr1	324172	324583	0.0
chr1	324583	324711	0.0
chr1	324711	324823	0.0
chr1	324823	325485	0.0
chr1	325485	326011	0.0
chr1	326047	326215	0.0
chr1	326215	326395	0.0
chr1	326395	326467	0.0
chr1	326488	326566	0.0
chr1	326575	326602	0.0
chr1	326602	326730	0.0
chr1	326730	326784	0.0
chr1	326784	326859	0.0
chr1	326882	361269	0.0
chr1	326882	362329	0.0
chr1	326882	359858	0.0
chr1	326882	361817	0.0
chr1	326882	359852	0.0
chr1	326882	362212	0.0
chr1	326882	361533	0.0
chr1	326882	360483	0.0
chr1	326882	359740	0.0
chr1	326882	361329	0.0
chr1	326882	360198	0.0
chr1	326882	361602	0.0
chr1	326882	360298	0.0
chr1	326882	360161	0.0
chr1	326882	361314	0.0
chr1	326882	360767	0.0
chr1	326882	360374	0.0
chr1	326882	361392	0.0
chr1	326882	361365	0.0
chr1	326882	359797	0.0
chr1	326882	361177	0.0
chr1	326882	361075	0.0
chr1	326882	361644	0.0
chr1	326882	360431	0.0
chr1	326882	360396	0.0
chr1	326882	361518	0.0
chr1	326882	361226	0.0
chr1	326882	360417	0.0
chr1	326882	360291	0.0
chr1	326882	360394	0.0
chr1	326882	359835	0.0
chr1	326859	359740	0.0
chr1	326215	359740	0.0
chr1	326395	359740	0.0
chr1	326488	359740	0.0
chr1	326730	359740	0.0
chr1	326784	359740	0.0
chr1	326047	359740	0.0
chr1	326467	359740	0.0
chr1	326566	359740	0.0
chr1	326011	359740	0.0
chr1	326482	359740	0.0
chr1	326602	359740	0.0
chr1	325485	359740	0.0
chr1	324823	359740	0.0
chr1	324711	359740	0.0
chr1	326575	359740	0.0
chr1	359740	359797	0.0
chr1	359797	359827	0.0
chr1	359858	360161	0.0
chr1	359852	360161	0.0
chr1	360198	360291	0.0
chr1	360298	360374	0.0
chr1	360396	360417	0.0
chr1	360431	360483	0.0
chr1	360483	360767	0.0
chr1	360767	361075	0.0
chr1	361075	361175	0.0
chr1	361177	361226	0.0
chr1	361254	361269	0.0
chr1	361329	361365	0.0
chr1	361392	361518	0.0
chr1	361518	361533	0.0
chr1	361533	361602	0.0
chr1	361644	361817	0.0
chr1	361817	362124	0.0
chr1	362124	362212	0.0
chr1	362212	362329	0.0
chr1	362329	362853	0.0
chr1	362329	362847	0.0
chr1	362853	362946	0.0
chr1	362946	363372	0.0
chr1	363372	364065	0.0
chr1	364065	364172	0.0
chr1	364172	364218	0.0
chr1	364218	364330	0.0
chr1	364330	364545	0.0
chr1	364545	364623	0.0
chr1	364650	368558	0.0
chr1	364650	368474	0.0
chr1	364545	368474	0.0
chr1	364623	368474	0.0
chr1	368474	368558	0.0
chr1	368558	369911	0.0
chr1	368558	369884	0.0
chr1	368558	369870	0.0
chr1	368558	369866	0.0
chr1	369911	370129	0.0
chr1	369911	370125	0.0
chr1	370180	370185	0.0
chr1	370243	370487	0.0
chr1	370242	370487	0.0
chr1	370487	370571	0.0
chr1	370571	370640	0.0
chr1	370640	370651	0.0
chr1	370666	370751	0.0
chr1	370751	370826	0.0
chr1	370826	370841	0.0
chr1	370901	370925	0.0
chr1	370952	370977	0.0
chr1	371031	371036	0.0
chr1	371031	371109	0.0
chr1	371160	371169	0.0
chr1	371169	371269	0.0
chr1	371269	371298	0.0
chr1	371349	371363	0.0
chr1	371427	371436	0.0
chr1	371436	371560	0.0
chr1	371427	371560	0.0
chr1	371612	371634	0.0
chr1	371663	371701	0.0
chr1	371712	371756	0.0
chr1	371819	371844	0.0
chr1	371875	371899	0.0
chr1	371899	372133	0.0
chr1	372133	372204	0.0
chr1	372204	372220	0.0
chr1	372272	372298	0.0
chr1	372331	372354	0.0
chr1	372408	372471	0.0
chr1	372471	372524	0.0
chr1	372534	372559	0.0
chr1	372595	372629	0.0
chr1	372645	372683	0.0
chr1	372723	372767	0.0
chr1	372787	372832	0.0
chr1	372832	372906	0.0
chr1	372906	372942	0.0
chr1	373000	373009	0.0
chr1	373057	373141	0.0
chr1	373057	373139	0.0
chr1	373139	373203	0.0
chr1	373263	373329	0.0
chr1	373329	373392	0.0
chr1	373392	373436	0.0
chr1	373445	373475	0.0
chr1	373523	373644	0.0
chr1	373644	373717	0.0
chr1	373717	373751	0.0
chr1	373751	373802	0.0
chr1	373802	373856	0.0
chr1	373889	374107	0.0
chr1	374107	374165	0.0
chr1	374165	374195	0.0
chr1	374228	374314	0.0
chr1	374348	374397	0.0
chr1	374397	374470	0.0
chr1	374495	374513	0.0
chr1	374553	374597	0.0
chr1	374597	374651	0.0
chr1	374660	379296	0.0
chr1	374660	379356	0.0
chr1	374660	379371	0.0
chr1	374660	379570	0.0
chr1	374660	379548	0.0
chr1	374660	379621	0.0
chr1	374660	379456	0.0
chr1	374660	379263	0.0
chr1	374660	379261	0.0
chr1	374660	379444	0.0
chr1	374660	379317	0.0
chr1	374651	379261	0.0
chr1	374597	379261	0.0
chr1	374545	379261	0.0
chr1	374495	379261	0.0
chr1	374553	379261	0.0
chr1	374513	379261	0.0
chr1	374470	379261	0.0
chr1	374314	379261	0.0
chr1	379261	379296	0.0
chr1	379356	379371	0.0
chr1	379371	379442	0.0
chr1	379456	379548	0.0
chr1	379548	379570	0.0
chr1	379621	379650	0.0
chr1	379687	379693	0.0
chr1	379740	379775	0.0
chr1	379775	379886	0.0
chr1	379922	379955	0.0
chr1	379955	380045	0.0
chr1	380047	380084	0.0
chr1	380099	380174	0.0
chr1	380174	380234	0.0
chr1	380243	380333	0.0
chr1	380333	381005	0.0
chr1	381005	381078	0.0
chr1	381078	381237	0.0
chr1	381237	381284	0.0
chr1	381284	381483	0.0
chr1	381483	381561	0.0
chr1	381561	381691	0.0
chr1	381720	381894	0.0
chr1	381710	381894	0.0
chr1	381894	382046	0.0
chr1	382046	382065	0.0
chr1	382065	382658	0.0
chr1	382065	382617	0.0
chr1	382046	382617	0.0
chr1	382617	382658	0.0
chr1	382658	382718	0.0
chr1	382718	382806	0.0
chr1	382806	383596	0.0
chr1	383596	383711	0.0
chr1	383711	383860	0.0
chr1	383882	384095	0.0
chr1	384147	384408	0.5560151
chr1	384147	384395	0.0
chr1	384136	384395	0.0
chr1	384408	384430	0.0
chr1	384430	384479	0.0
chr1	384479	384570	0.0
chr1	384570	384615	0.0
chr1	384624	384746	0.0
chr1	384746	385045	0.0
chr1	385045	385403	0.0
chr1	385045	385390	0.0
chr1	385390	385403	0.0
chr1	385403	385490	0.0
chr1	385490	385837	0.0
chr1	385490	385832	0.0
chr1	385837	385916	0.0
chr1	385916	385963	0.0
chr1	385963	386046	0.0
chr1	386046	386192	0.0
chr1	386192	386288	0.0
chr1	386288	386601	0.0
chr1	386601	386667	0.0
chr1	386671	386817	0.0
chr1	386667	386817	0.0
chr1	386817	387058	0.0
chr1	387058	387540	0.0
chr1	387540	387598	0.0
chr1	387598	387648	0.0
chr1	387657	387874	0.0
chr1	387657	387866	0.0
chr1	387874	387955	0.0
chr1	387866	387955	0.0
chr1	387975	388068	0.0
chr1	388068	388260	0.0
chr1	388260	388536	0.0
chr1	388536	388621	0.0
chr1	388621	389255	0.0
chr1	389255	389506	0.0
chr1	389506	389924	0.0
chr1	389924	391929	0.0
chr1	391929	392912	0.0
chr1	392912	394590	0.0
chr1	392912	394528	0.0
chr1	394528	394590	0.0
chr1	394590	394883	0.0
chr1	394883	395047	0.0
chr1	395047	395862	0.0
chr1	395862	395951	0.0
chr1	395956	396535	0.0
chr1	395951	396535	0.0
chr1	396535	397072	0.0
chr1	397072	398821	0.0
chr1	398821	399952	0.0
chr1	399952	401862	0.0
chr1	401862	402393	0.0
chr1	402393	404540	0.0
chr1	404540	406286	0.0
chr1	406286	406440	0.0
chr1	406286	406435	0.0
chr1	406435	406440	0.0
chr1	406468	406610	0.0
chr1	406610	406731	0.0
chr1	406731	407097	0.0
chr1	406731	407076	0.0
chr1	407076	407097	0.0
chr1	407109	408464	0.0
chr1	407076	408464	0.0
chr1	407097	408464	0.0
chr1	408464	410072	0.0
chr1	410072	411164	0.0
chr1	411164	418427	0.0
chr1	418427	419362	0.1250351
chr1	418427	419362	0.0
chr1	419362	420080	0.0
chr1	419362	420076	0.0
chr1	419362	420080	0.19238339999999998
chr1	420080	422506	0.0
chr1	420076	422506	0.0
chr1	422506	424253	0.0
chr1	424253	424699	0.0
chr1	424699	424863	0.0
chr1	424863	425644	0.0
chr1	425644	426374	0.0
chr1	426374	427097	0.0
chr1	427097	427574	0.0
chr1	427574	427933	0.0
chr1	427933	428840	0.0
chr1	428840	429411	0.0
chr1	429411	429636	0.0
chr1	429636	430892	0.0
chr1	430892	431040	0.24431370000000002
chr1	430892	431040	0.0
chr1	431040	431573	0.0
chr1	431573	432119	0.0
chr1	432119	433575	0.0
chr1	433575	433895	0.0
chr1	433895	435246	0.0
chr1	435246	435545	0.0
chr1	435545	435736	0.0
chr1	435736	435909	0.0
chr1	435909	436334	0.0
chr1	436334	436431	0.0
chr1	436431	436585	0.0
chr1	436585	436631	0.0
chr1	436631	436736	0.0
chr1	436736	436951	0.0
chr1	436951	437060	0.0
chr1	437060	438023	0.0
chr1	437060	438022	0.0
chr1	438023	438750	0.0
chr1	438022	438750	0.0
chr1	438750	439698	0.0
chr1	439698	439789	0.0
chr1	439789	440275	0.0
chr1	440275	441142	0.0
chr1	441142	441784	0.0
chr1	441784	441896	0.0
chr1	441896	442052	0.0
chr1	442052	442503	0.0
chr1	442503	442866	0.0
chr1	442866	443365	0.0
chr1	443365	444659	0.0
chr1	444659	444880	0.1472165
chr1	444659	444880	0.0
chr1	444880	444926	0.0
chr1	444926	447678	0.0
chr1	444926	447604	0.0
chr1	444880	447604	0.0
chr1	447604	447678	0.0
chr1	447604	447678	0.05187083
chr1	447678	448827	0.0
chr1	447604	448827	0.0
chr1	448827	449617	0.0
chr1	448827	449596	0.0
chr1	449617	450027	0.0
chr1	449596	450027	0.0
chr1	450027	450617	0.0
chr1	450027	450572	0.0
chr1	450617	451609	0.0
chr1	450572	451609	0.0
chr1	451609	452044	0.0
chr1	452044	452221	0.0
chr1	452221	453632	0.0
chr1	452221	453738	0.0
chr1	453632	453738	0.0
chr1	453738	456969	0.0
chr1	453738	457002	0.0
chr1	453632	456969	0.0
chr1	456969	457002	0.0
chr1	457002	457350	0.0
chr1	457350	458784	0.0
chr1	458784	459411	0.0
chr1	459411	459861	0.0
chr1	459861	461203	0.0
chr1	461203	461752	0.0
chr1	461203	461713	0.0
chr1	461752	461962	0.0
chr1	461962	462431	0.0
chr1	461962	462431	0.1073481
chr1	462431	462625	0.0
chr1	462625	462777	0.2523976
chr1	462625	462777	0.0
chr1	462777	462926	0.0
chr1	462926	462957	0.0
chr1	462957	463036	0.0
chr1	463046	463623	0.0
chr1	463044	463623	0.0
chr1	463038	463623	0.0
chr1	463036	463623	0.0
chr1	463623	464628	0.0
chr1	463623	464585	0.0
chr1	463623	464574	0.0
chr1	464585	464628	0.0
chr1	464628	465408	0.0
chr1	464585	465408	0.0
chr1	465408	465521	0.0
chr1	465521	465886	0.0
chr1	465886	466910	0.0
chr1	466910	467687	0.0
chr1	467687	467932	0.0
chr1	467932	471610	0.0
chr1	467687	471610	0.0
chr1	471610	474035	0.0
chr1	471610	474035	0.547244
chr1	474035	474983	0.0
chr1	474983	479178	0.0
chr1	479178	479647	0.0
chr1	479647	479794	0.0
chr1	479794	479877	0.0
chr1	479877	480096	0.0
chr1	480096	481331	0.0
chr1	481331	481719	0.0
chr1	481719	485272	0.0
chr1	485272	485732	0.0
chr1	485732	485770	0.0
chr1	485770	486322	0.0
chr1	486322	488568	0.0
chr1	488568	490298	0.03718822
chr1	488568	490352	0.0
chr1	488568	490318	0.0
chr1	488568	490298	0.0
chr1	490352	490940	0.0
chr1	490940	491891	0.0
chr1	491891	492191	0.0
chr1	492191	494680	0.0
chr1	494680	496111	0.0
chr1	494680	496115	0.0
chr1	496115	496484	0.0
chr1	496111	496484	0.0
chr1	496484	496545	0.0
chr1	496545	496801	0.0
chr1	496820	498584	0.0
chr1	496801	498584	0.0
chr1	498584	499112	0.0
chr1	499112	499403	0.0
chr1	499403	499478	0.0
chr1	499478	499718	0.0
chr1	499718	499779	0.0
chr1	499779	500806	0.0
chr1	499718	500806	0.0
chr1	500806	501065	0.0
chr1	501065	501439	0.0
chr1	501439	502432	0.0
chr1	502432	502612	0.0
chr1	502612	502642	0.0
chr1	502642	505558	0.0
chr1	502642	505515	0.0
chr1	502612	505515	0.0
chr1	505558	505972	0.0
chr1	505515	505972	0.0
chr1	505972	506908	0.0
chr1	506908	507329	0.0
chr1	506908	507323	0.0
chr1	507329	508664	0.0
chr1	507323	508664	0.0
chr1	508664	509658	0.0
chr1	509658	513365	0.0
chr1	513365	513899	0.0
chr1	513365	513897	0.0
chr1	513899	514160	0.0
chr1	513897	514160	0.0
chr1	514160	514439	0.0
chr1	514439	514916	0.0
chr1	514916	515636	0.0
chr1	515636	516599	0.0
chr1	516599	516935	0.0
chr1	516935	517143	0.0
chr1	517143	517504	0.0
chr1	517504	518118	0.0
chr1	518118	519118	0.0
chr1	519118	520213	0.0
chr1	519118	520117	0.0
chr1	520117	520213	0.0
chr1	520213	522039	0.0
chr1	520117	522039	0.0
chr1	520117	522039	0.1933818
chr1	522039	523655	0.0
chr1	523655	523961	0.0
chr1	523961	525066	0.0
chr1	525066	525528	0.0
chr1	525528	525999	0.0
chr1	525528	525985	0.0
chr1	525999	526490	0.0
chr1	525985	526480	0.0
chr1	526480	526490	0.0
chr1	526490	528406	0.0
chr1	526480	528406	0.0
chr1	528406	529304	0.0
chr1	529304	532145	0.0
chr1	532145	534938	0.0
chr1	532145	534731	0.0
chr1	534731	534938	0.0
chr1	534938	535584	0.0
chr1	535584	536860	0.0
chr1	536860	540172	0.0
chr1	540172	543256	0.0
chr1	543256	544381	0.0
chr1	544381	545466	0.0
chr1	545466	545685	0.0
chr1	545685	545891	0.0
chr1	545891	546208	0.0
chr1	546208	546820	0.0
chr1	546820	547973	0.0
