Chr	StartPos	EndPos	Likelihood
chr1	280713	281292	0.0
chr1	281292	281504	0.2594806
chr1	281292	281504	0.0
chr1	281504	282601	0.0
chr1	281504	282637	0.0
chr1	282601	282637	0.0
chr1	282637	284785	0.0
chr1	282601	284785	0.0
chr1	284785	285449	0.0
chr1	285449	286806	0.0
chr1	286806	287364	0.0
chr1	287364	287586	0.0
chr1	287586	288240	0.37856259999999997
chr1	287586	288240	0.0
chr1	288240	288408	0.0
chr1	288408	289962	0.0
chr1	288408	289868	0.0
chr1	288408	289906	0.0
chr1	288408	289877	0.0
chr1	288408	289929	0.0
chr1	288408	289863	0.0
chr1	289877	289906	0.0
chr1	289962	290010	0.0
chr1	290010	290160	0.0
chr1	290160	290310	0.0
chr1	290349	290373	0.0
chr1	290421	290773	0.0
chr1	290813	291033	0.0
chr1	291068	291150	0.0
chr1	291150	291213	0.0
chr1	291213	291266	0.0
chr1	291266	291334	0.0
chr1	291334	291374	0.0
chr1	291389	291440	0.0
chr1	291453	291530	0.0
chr1	291542	291558	0.0
chr1	291558	291740	0.0
chr1	291740	291760	0.0
chr1	291769	293109	0.0
chr1	291740	293109	0.0
chr1	291760	293109	0.0
chr1	293109	294559	0.0
chr1	294559	296611	0.0
chr1	294559	296593	0.0
chr1	294559	296530	0.0
chr1	294559	296574	0.0
chr1	294559	296551	0.0
chr1	294559	296547	0.0
chr1	294559	296471	0.0
chr1	296471	296530	0.0
chr1	296574	296593	0.0
chr1	296611	296658	0.0
chr1	296658	296902	0.0
chr1	296902	297059	0.0
chr1	297059	297423	0.0
chr1	297423	297587	0.0
chr1	297587	297948	0.0
chr1	297948	298113	0.0
chr1	298121	298728	0.0
chr1	298113	298728	0.0
chr1	298728	298903	0.0
chr1	298903	299773	0.0
chr1	299773	300543	0.0
chr1	299773	300540	0.0
chr1	300543	300836	0.0
chr1	300540	300836	0.0
chr1	300836	301030	0.0
chr1	301030	301378	0.0
chr1	301378	302262	0.0
chr1	302262	302313	0.2594807
chr1	302313	302362	0.0
chr1	302371	302407	0.0
chr1	302431	302506	0.0
chr1	302506	302551	0.0
chr1	302551	302701	0.0
chr1	302701	302919	0.0
chr1	302919	303032	0.0
chr1	303032	303170	0.0
chr1	303170	303825	0.0
chr1	303825	303999	0.0
chr1	303999	304134	0.0
chr1	304164	304212	0.0
chr1	304212	304610	0.0
chr1	304610	304887	0.0
chr1	304887	304965	0.0
chr1	304965	305152	0.0
chr1	304964	305152	0.0
chr1	305152	305512	0.0
chr1	305512	305710	0.0
chr1	305710	305808	0.0
chr1	305808	305961	0.0
chr1	305961	306098	0.0
chr1	306098	306111	0.0
chr1	306111	306851	0.0
chr1	306098	306851	0.0
chr1	306851	307153	0.0
chr1	307153	307756	0.0
chr1	307756	308622	0.0
chr1	307756	308594	0.0
chr1	308594	308622	0.0
chr1	308622	309235	0.0
chr1	308594	309235	0.0
chr1	309235	309342	0.0
chr1	309235	309342	0.2594806
chr1	309342	309793	0.0
chr1	309342	309790	0.0
chr1	309793	309817	0.0
chr1	309817	309896	0.0
chr1	309925	310026	0.0
chr1	310063	310087	0.0
chr1	310100	310144	0.0
chr1	310168	310221	0.0
chr1	310264	310340	0.0
chr1	310371	311546	0.0
chr1	310340	311546	0.0
chr1	310264	311546	0.0
chr1	311546	312306	0.0
chr1	311546	312277	0.0
chr1	312306	312956	0.0
chr1	312306	312921	0.0
chr1	312277	312921	0.0
chr1	312956	312996	0.0
chr1	313041	313065	0.0
chr1	313065	313161	0.0
chr1	313161	313182	0.0
chr1	313223	313263	0.0
chr1	313263	313332	0.0
chr1	313368	313386	0.0
chr1	313386	313710	0.0
chr1	313355	313710	0.0
chr1	313710	314027	0.0
chr1	314027	314133	0.0
chr1	314133	314169	0.0
chr1	314169	314254	0.0
chr1	314254	314402	0.0
chr1	314402	315201	0.0
chr1	314402	315166	0.0
chr1	315201	315682	0.0
chr1	315682	316451	0.0
chr1	316451	316773	0.0
chr1	316451	316787	0.0
chr1	316787	317072	0.0
chr1	317072	317201	0.0
chr1	317201	317221	0.0
chr1	317221	317291	0.0
chr1	317291	317480	0.0
chr1	317480	317672	0.0
chr1	317672	318146	0.0
chr1	318146	318203	0.0
chr1	318212	318569	0.0
chr1	318208	318569	0.0
chr1	318203	318569	0.0
chr1	318569	318773	0.0
chr1	318773	318822	0.0
chr1	318822	319042	0.0
chr1	319042	319462	0.0
chr1	319462	321141	0.0
chr1	321141	322123	0.0
chr1	322123	323192	0.0
chr1	323192	323720	0.0
chr1	323720	323844	0.0
chr1	323844	323998	0.0
chr1	323998	324025	0.0
chr1	324064	324091	0.0
chr1	324112	324172	0.0
chr1	324184	324594	0.0
chr1	324172	324594	0.0
chr1	324594	324711	0.0
chr1	324711	324823	0.0
chr1	324823	325024	0.0
chr1	325024	325485	0.0
chr1	325485	325562	0.0
chr1	325599	325614	0.0
chr1	325638	325678	0.0
chr1	325733	325738	0.0
chr1	325782	325924	0.0
chr1	325930	325939	0.0
chr1	325975	326008	0.0
chr1	326062	326071	0.0
chr1	326113	326140	0.0
chr1	326194	326215	0.0
chr1	326215	326398	0.0
chr1	326215	326395	0.0
chr1	326398	326410	0.0
chr1	326443	326482	0.0
chr1	326488	326566	0.0
chr1	326575	326602	0.0
chr1	326602	326730	0.0
chr1	326784	326859	0.0
chr1	326859	326882	0.0
chr1	326882	361644	0.0
chr1	326882	360529	0.0
chr1	326882	360984	0.0
chr1	326882	360198	0.0
chr1	326882	360374	0.0
chr1	326882	359858	0.0
chr1	326882	361392	0.0
chr1	326882	360291	0.0
chr1	326882	361602	0.0
chr1	326882	361329	0.0
chr1	326882	360396	0.0
chr1	326882	361269	0.0
chr1	326882	359740	0.0
chr1	326882	361365	0.0
chr1	326882	359812	0.0
chr1	326882	360483	0.0
chr1	326882	361075	0.0
chr1	326882	361533	0.0
chr1	326882	360431	0.0
chr1	326882	359835	0.0
chr1	326882	361232	0.0
chr1	326882	361254	0.0
chr1	326882	361175	0.0
chr1	326882	360298	0.0
chr1	326882	360161	0.0
chr1	326882	359827	0.0
chr1	326882	359797	0.0
chr1	326859	359740	0.0
chr1	326730	359740	0.0
chr1	326155	359740	0.0
chr1	326395	359740	0.0
chr1	326437	359740	0.0
chr1	326566	359740	0.0
chr1	326099	359740	0.0
chr1	326035	359740	0.0
chr1	326179	359740	0.0
chr1	326482	359740	0.0
chr1	326602	359740	0.0
chr1	326784	359740	0.0
chr1	326023	359740	0.0
chr1	325924	359740	0.0
chr1	326071	359740	0.0
chr1	325972	359740	0.0
chr1	326140	359740	0.0
chr1	325954	359740	0.0
chr1	326008	359740	0.0
chr1	326060	359740	0.0
chr1	326410	359740	0.0
chr1	325764	359740	0.0
chr1	325939	359740	0.0
chr1	326113	359740	0.0
chr1	325678	359740	0.0
chr1	326062	359740	0.0
chr1	325744	359740	0.0
chr1	326146	359740	0.0
chr1	325623	359740	0.0
chr1	325723	359740	0.0
chr1	326575	359740	0.0
chr1	325614	359740	0.0
chr1	325562	359740	0.0
chr1	326215	359740	0.0
chr1	325485	359740	0.0
chr1	325626	359740	0.0
chr1	325599	359740	0.0
chr1	326421	359740	0.0
chr1	325638	359740	0.0
chr1	325733	359740	0.0
chr1	325782	359740	0.0
chr1	326011	359740	0.0
chr1	325024	359740	0.0
chr1	324823	359740	0.0
chr1	325930	359740	0.0
chr1	324594	359740	0.0
chr1	326041	359740	0.0
chr1	326083	359740	0.0
chr1	359740	359797	0.0
chr1	359852	359858	0.0
chr1	359858	360161	0.0
chr1	359852	360161	0.0
chr1	360161	360198	0.0
chr1	360198	360291	0.0
chr1	360298	360374	0.0
chr1	360374	360394	0.0
chr1	360431	360483	0.0
chr1	360483	360529	0.0
chr1	360529	360984	0.0
chr1	360984	361075	0.0
chr1	361075	361175	0.0
chr1	361175	361226	0.0
chr1	361232	361254	0.0
chr1	361269	361314	0.0
chr1	361365	361389	0.0
chr1	361392	361518	0.0
chr1	361389	361518	0.0
chr1	361533	361602	0.0
chr1	361602	361644	0.0
chr1	361644	363059	0.0
chr1	361602	363059	0.0
chr1	363059	363841	0.0
chr1	363059	363874	0.0
chr1	363874	364065	0.0
chr1	364065	364330	0.0
chr1	364330	364545	0.0
chr1	364330	364542	0.0
chr1	364545	364623	0.0
chr1	364650	368558	0.0
chr1	364650	368474	0.0
chr1	364623	368474	0.0
chr1	364542	368474	0.0
chr1	368474	368558	0.0
chr1	368558	369064	0.0
chr1	368558	369048	0.0
chr1	369064	369116	0.0
chr1	369116	369321	0.0
chr1	369321	369498	0.0
chr1	369498	369547	0.0
chr1	369552	369625	0.0
chr1	369625	369700	0.0
chr1	369700	369733	0.0
chr1	369733	369870	0.0
chr1	369733	369866	0.0
chr1	369884	369911	0.0
chr1	369968	370030	0.0
chr1	370030	370051	0.0
chr1	370061	370125	0.0
chr1	370168	370177	0.0
chr1	370230	370242	0.0
chr1	370266	370308	0.0
chr1	370343	370469	0.0
chr1	370490	370522	0.0
chr1	370541	370567	0.0
chr1	370569	370640	0.0
chr1	370666	370751	0.0
chr1	370751	370768	0.0
chr1	370826	370841	0.0
chr1	370887	370900	0.0
chr1	370952	370977	0.0
chr1	371006	371031	0.258883
chr1	371031	371109	0.0
chr1	371160	371169	0.0
chr1	371203	371269	0.0
chr1	371269	371298	0.0
chr1	371349	371363	0.0
chr1	371402	371427	0.0
chr1	371436	371560	0.0
chr1	371612	371634	0.0
chr1	371663	371701	0.0
chr1	371756	371773	0.0
chr1	371819	371844	0.0
chr1	371875	372133	0.0
chr1	372133	372160	0.0
chr1	372204	372220	0.0
chr1	372272	372298	0.0
chr1	372331	372354	0.0
chr1	372408	372471	0.0
chr1	372471	372524	0.0
chr1	372534	372559	0.0
chr1	372594	372629	0.0
chr1	372645	372683	0.0
chr1	372723	372767	0.0
chr1	372787	372832	0.0
chr1	372849	372906	0.0
chr1	372942	372953	0.0
chr1	373009	373027	0.0
chr1	373057	373141	0.0
chr1	373141	373203	0.0
chr1	373203	373223	0.0
chr1	373263	373329	0.0
chr1	373329	373392	0.0
chr1	373392	373436	0.0
chr1	373475	373510	0.0
chr1	373523	373594	0.0
chr1	373594	373644	0.0
chr1	373644	373678	0.0
chr1	373717	373751	0.0
chr1	373802	373856	0.0
chr1	373856	373889	0.0
chr1	373889	374006	0.0
chr1	374006	374107	0.0
chr1	374107	374165	0.0
chr1	374195	374228	0.0
chr1	374228	374314	0.0
chr1	374329	374344	0.0
chr1	374397	374470	0.0
chr1	374464	374470	0.0
chr1	374513	374545	0.0
chr1	374597	374651	0.0
chr1	374660	379886	0.0
chr1	374660	379456	0.0
chr1	374660	379371	0.0
chr1	374660	379650	0.0
chr1	374660	379444	0.0
chr1	374660	379534	0.0
chr1	374660	379296	0.0
chr1	374660	379335	0.0
chr1	374651	379296	0.0
chr1	374597	379296	0.0
chr1	374513	379296	0.0
chr1	374470	379296	0.0
chr1	374545	379296	0.0
chr1	374495	379296	0.0
chr1	374464	379296	0.0
chr1	374344	379296	0.0
chr1	379335	379371	0.0
chr1	379371	379442	0.0
chr1	379456	379534	0.0
chr1	379534	379614	0.0
chr1	379621	379650	0.0
chr1	379687	379693	0.0
chr1	379740	379800	0.0
chr1	379800	379886	0.0
chr1	379886	379922	0.0
chr1	379955	380047	0.0
chr1	380084	380099	0.0
chr1	380099	380174	0.0
chr1	380174	380240	0.0
chr1	380240	381289	0.0
chr1	380240	381284	0.0
chr1	380174	381284	0.0
chr1	381289	382617	0.0
chr1	381284	382617	0.0
chr1	382617	382806	0.0
chr1	382837	383596	0.0
chr1	382806	383596	0.0
chr1	383596	383882	0.0
chr1	383882	385403	0.0
chr1	385403	385655	0.0
chr1	385655	386230	0.0
chr1	386230	386288	0.0
chr1	386288	386601	0.0
chr1	386601	386671	0.0
chr1	386671	386749	0.0
chr1	386749	387874	0.0
chr1	386749	387866	0.0
chr1	386748	387866	0.0
chr1	386671	387866	0.0
chr1	387874	388056	0.0
chr1	387866	388054	0.0
chr1	388056	388454	0.0
chr1	388054	388444	0.0
chr1	388454	388588	0.0
chr1	388588	388621	0.0
chr1	388621	389255	0.0
chr1	389255	389429	0.0
chr1	389440	389490	0.0
chr1	389490	390033	0.0
chr1	390033	390759	0.0
chr1	390759	391173	0.0
chr1	391173	391929	0.0
chr1	391929	392136	0.0
chr1	392136	392496	0.0
chr1	392496	392704	0.0
chr1	392704	392836	0.0
chr1	392836	394005	0.0
chr1	394005	394509	0.0
chr1	394509	394886	0.0
chr1	394509	394883	0.0
chr1	394886	394944	0.0
chr1	394944	395047	0.0
chr1	395047	397351	0.0
chr1	394944	397351	0.0
chr1	394883	397351	0.0
chr1	394944	397351	0.1449855
chr1	397351	398720	0.0
chr1	397351	398821	0.0
chr1	398720	398821	0.0
chr1	398821	399040	0.0
chr1	399040	399586	0.0
chr1	399586	400129	0.0
chr1	399586	400120	0.0
chr1	399586	400118	0.0
chr1	400120	400129	0.0
chr1	400129	400270	0.0
chr1	400279	401654	0.0
chr1	400279	401645	0.0
chr1	400270	401645	0.0
chr1	400273	401645	0.0
chr1	400118	401645	0.0
chr1	401654	401862	0.0
chr1	401645	401862	0.0
chr1	401862	406286	0.0
chr1	401862	406468	0.0
chr1	401862	406435	0.0
chr1	401862	406389	0.0
chr1	401862	406440	0.0
chr1	401862	406461	0.0
chr1	401645	406286	0.0
chr1	406286	406389	0.0
chr1	406389	406435	0.0
chr1	406468	406739	0.0
chr1	406468	406732	0.0
chr1	406461	406729	0.0
chr1	406468	406729	0.0
chr1	406732	406739	0.0
chr1	406739	407074	0.0
chr1	406739	407076	0.0
chr1	406729	407074	0.0
chr1	407109	407503	0.0
chr1	407097	407503	0.0
chr1	407076	407503	0.0
chr1	407503	407711	0.0
chr1	407711	409189	0.0
chr1	409189	410174	0.0
chr1	409189	410126	0.0
chr1	409189	410137	0.0
chr1	410137	410174	0.0
chr1	410174	410444	0.0
chr1	410495	410552	0.0
chr1	410567	410582	0.0
chr1	410615	415326	0.0
chr1	410615	415271	0.0
chr1	410615	415237	0.0
chr1	410615	415198	0.0
chr1	410567	415198	0.0
chr1	410552	415198	0.0
chr1	410462	415198	0.0
chr1	410609	415198	0.0
chr1	410582	415198	0.0
chr1	410495	415198	0.0
chr1	410444	415198	0.0
chr1	410456	415198	0.0
chr1	410588	415198	0.0
chr1	410555	415198	0.0
chr1	410486	415198	0.0
chr1	415237	415271	0.0
chr1	415326	416460	0.0
chr1	415271	416460	0.0
chr1	415237	416460	0.0
chr1	415227	416460	0.0
chr1	416460	417998	0.0
chr1	417998	418617	0.0
chr1	418617	418860	0.0
chr1	418860	420077	0.0
chr1	420077	420787	0.0
chr1	420787	422003	0.0
chr1	422003	422506	0.0
chr1	422506	423032	0.0
chr1	423032	423190	0.0
chr1	423190	424169	0.2594806
chr1	423190	424169	0.0
chr1	423190	424103	0.0
chr1	424103	424169	0.0
chr1	424169	424361	0.0
chr1	424361	424790	0.0
chr1	424790	426374	0.0
chr1	426374	426746	0.0
chr1	426746	427097	0.0
chr1	427097	427543	0.0
chr1	427543	427634	0.0
chr1	427691	427956	0.0
chr1	427956	428352	0.0
chr1	428352	428720	0.0
chr1	428720	428868	0.0
chr1	428868	429076	0.0
chr1	429076	429636	0.0
chr1	429636	429922	0.0
chr1	429922	430555	0.0
chr1	430555	430644	0.0
chr1	430644	431040	0.0
chr1	431040	435927	0.0
chr1	431040	435791	0.0
chr1	431040	435736	0.0
chr1	431040	435912	0.0
chr1	435736	435791	0.0
chr1	435791	435912	0.0
chr1	435927	436631	0.0
chr1	435927	436613	0.0
chr1	435912	436613	0.0
chr1	436613	436631	0.0
chr1	436666	436703	0.0
chr1	436746	436894	0.0
chr1	436894	436988	0.0
chr1	436988	437060	0.0
chr1	437060	438023	0.0
chr1	437060	438022	0.0
chr1	436988	438022	0.0
chr1	438023	438807	0.0
chr1	438022	438807	0.0
chr1	438807	439161	0.0
chr1	438807	439160	0.0
chr1	439161	439789	0.0
chr1	439160	439789	0.0
chr1	439789	440275	0.0
chr1	440275	440356	0.0
chr1	440356	440891	0.0
chr1	440891	441078	0.0
chr1	441078	441539	0.0
chr1	441539	442364	0.0
chr1	442364	443365	0.0
chr1	443365	443504	0.0
chr1	443504	444065	0.0
chr1	444065	444926	0.0
chr1	444065	444880	0.0
chr1	444880	444926	0.0
chr1	444926	445106	0.0
chr1	445106	446413	0.0
chr1	446413	447604	0.0
chr1	447604	447742	0.0
chr1	447742	447983	0.0
chr1	447983	449955	0.0
chr1	449955	450232	0.0
chr1	450232	450474	0.0
chr1	450474	450591	0.0
chr1	450617	452842	0.0
chr1	450591	452842	0.0
chr1	450474	452842	0.0
chr1	452842	453074	0.0
chr1	453074	453273	0.0
chr1	453273	454776	0.0
chr1	454776	456141	0.0
chr1	456141	457456	0.0
chr1	457456	458353	0.0
chr1	457456	458320	0.0
chr1	458353	458468	0.0
chr1	458468	459411	0.0
chr1	459411	459861	0.0
chr1	459861	460795	0.0
chr1	460795	461962	0.0
chr1	461962	462431	0.0
chr1	462431	462625	0.0
chr1	462625	462777	0.0
chr1	462777	462926	0.0
chr1	462926	462957	0.0
chr1	462960	463036	0.0
chr1	463046	463146	0.0
chr1	463198	463227	0.0
chr1	463227	463315	0.0
chr1	463315	465800	0.0
chr1	463227	465800	0.0
chr1	463198	465800	0.0
chr1	463173	465800	0.0
chr1	463146	465800	0.0
chr1	465800	466166	0.0
chr1	466166	466582	0.0
chr1	466166	466555	0.0
chr1	466555	466582	0.0
chr1	466582	466695	0.0
chr1	466695	467479	0.2594806
chr1	466695	467479	0.0
chr1	467479	467932	0.0
chr1	467932	467999	0.0
chr1	467999	468418	0.0
chr1	468418	470793	0.0
chr1	470793	471081	0.0
chr1	471081	472043	0.0
chr1	471081	472042	0.0
chr1	472043	472254	0.0
chr1	472042	472254	0.0
chr1	472254	472714	0.2594807
chr1	472254	472714	0.0
chr1	472714	472791	0.0
chr1	472791	472870	0.0
chr1	472870	472953	0.0
chr1	472953	473329	0.0
chr1	472953	473329	0.2594806
chr1	473329	475456	0.06112067
chr1	473329	475456	0.0
chr1	473329	475456	0.2458473
chr1	475456	475687	0.0
chr1	475687	475946	0.2594806
chr1	475687	475946	0.0
chr1	475946	476327	0.2594806
chr1	475946	476327	0.0
chr1	476327	476381	0.0
chr1	476381	476441	0.0
chr1	476477	476905	0.0
chr1	476465	476905	0.0
chr1	476441	476905	0.2594806
chr1	476905	477531	0.22003160000000002
chr1	476905	477484	0.0
chr1	476905	477484	0.2594806
chr1	477531	477839	0.0
chr1	477839	477947	0.0
chr1	477839	477947	0.2594806
chr1	477947	479647	0.0
chr1	477839	479647	0.0
chr1	479647	480479	0.0
chr1	479647	480449	0.0
chr1	480449	480479	0.0
chr1	480479	483882	0.0
chr1	480479	483827	0.0
chr1	480449	483827	0.0
chr1	483827	483882	0.0
chr1	483882	484118	0.0
chr1	484118	484531	0.0
chr1	484531	484862	0.0
chr1	484862	485770	0.0
chr1	484862	485732	0.0
chr1	485732	485770	0.0
chr1	485770	486322	0.0
chr1	486322	486608	0.2594806
chr1	486322	486608	0.0
chr1	486608	488248	0.0
chr1	488248	489720	0.0
chr1	489720	490680	0.0
chr1	490680	491802	0.0
chr1	491802	493335	0.0
chr1	491802	493334	0.0
chr1	493335	494467	0.0
chr1	493334	494467	0.0
chr1	494467	494732	0.0
chr1	494732	495128	0.0
chr1	495128	495173	0.0
chr1	495173	495878	0.0
chr1	495878	496115	0.0
chr1	496115	496429	0.2594806
chr1	496115	496429	0.0
chr1	496429	496471	0.0
chr1	496471	497588	0.0
chr1	496429	497588	0.0
chr1	497588	498749	0.0
chr1	498749	501834	0.0
chr1	498749	501676	0.0
chr1	501676	501834	0.0
